HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Telstar,NAC Breda,3,0,1,0,10,4,1,4,0,0
Heerenveen,Sparta Rotterdam,2,1,1,0,5,6,3,2,0,0
Heracles,PSV Eindhoven,1,3,0,3,3,5,2,1,0,0
Nijmegen,For Sittard,2,3,1,1,10,5,1,2,0,0
Zwolle,Ajax,0,0,0,0,12,3,3,2,0,0
Twente,Feyenoord,2,0,1,0,4,2,0,0,0,0
Volendam,Groningen,3,2,1,1,2,10,2,2,0,0
Utrecht,AZ Alkmaar,2,0,2,0,5,4,1,3,0,0
Excelsior,Go Ahead Eagles,0,1,0,0,6,3,1,1,0,0
Heracles,Utrecht,0,0,0,0,4,12,1,1,0,0
Groningen,Ajax,3,1,1,1,6,8,1,1,0,0
PSV Eindhoven,AZ Alkmaar,2,1,1,1,5,6,2,1,0,0
Excelsior,Heerenveen,1,2,0,1,6,8,1,1,0,0
Sparta Rotterdam,Zwolle,1,1,0,0,6,3,3,1,0,0
For Sittard,Telstar,1,4,1,2,3,5,1,1,0,0
Go Ahead Eagles,Twente,1,4,0,2,6,5,1,0,0,0
NAC Breda,Feyenoord,3,3,3,2,4,9,1,4,1,0
Nijmegen,Volendam,3,0,1,0,12,1,1,0,0,0
Zwolle,Groningen,1,1,0,0,7,6,0,3,0,0
Volendam,For Sittard,1,2,0,2,4,4,1,2,0,0
PSV Eindhoven,Nijmegen,2,3,1,2,7,7,0,3,0,0
Heerenveen,Telstar,3,0,1,0,5,4,4,1,0,0
Ajax,Sparta Rotterdam,4,0,2,0,5,3,0,2,0,0
Twente,Utrecht,0,2,0,1,4,5,1,3,0,0
AZ Alkmaar,Heracles,4,0,2,0,7,3,0,4,0,0
Feyenoord,Excelsior,2,1,0,1,9,5,3,1,0,0
Go Ahead Eagles,NAC Breda,6,0,3,0,3,9,0,0,0,0
Groningen,NAC Breda,4,1,3,0,8,1,1,3,0,1
Feyenoord,Willem II,1,1,1,0,14,3,1,4,0,0
Nijmegen,Twente,1,2,1,1,7,5,0,0,0,0
Almere City,AZ Alkmaar,0,1,0,1,2,8,1,2,2,1
PSV Eindhoven,Waalwijk,5,1,3,0,7,3,0,0,0,0
Sparta Rotterdam,Heracles,0,0,0,0,3,4,1,1,0,0
Go Ahead Eagles,For Sittard,0,2,0,0,6,3,1,1,0,0
Utrecht,Zwolle,1,0,1,0,2,1,0,3,0,0
Ajax,Heerenveen,1,0,1,0,5,2,0,2,0,0
For Sittard,Almere City,3,0,1,0,9,3,2,3,0,0
Heerenveen,Utrecht,1,1,0,1,6,4,4,2,0,0
Twente,Sparta Rotterdam,1,1,0,0,5,4,1,0,0,0
AZ Alkmaar,Nijmegen,1,0,1,0,4,6,2,2,0,0
Waalwijk,Groningen,1,2,0,1,7,1,2,2,1,0
Heracles,PSV Eindhoven,1,3,1,0,2,12,1,0,0,0
Willem II,Go Ahead Eagles,2,0,2,0,4,3,2,2,0,0
Zwolle,Feyenoord,1,5,0,1,1,2,1,1,0,0
NAC Breda,Ajax,2,1,0,0,1,8,0,1,0,0
Nijmegen,Zwolle,1,0,0,0,6,2,1,4,0,1
Almere City,PSV Eindhoven,1,7,0,2,1,9,1,1,0,0
NAC Breda,Utrecht,1,2,1,0,4,5,3,1,1,0
Groningen,AZ Alkmaar,0,0,0,0,2,6,3,1,0,0
Heracles,Willem II,1,1,1,1,8,6,2,3,0,0
Sparta Rotterdam,Feyenoord,1,1,1,0,6,11,3,5,0,1
Go Ahead Eagles,Waalwijk,2,0,1,0,7,1,3,2,0,1
Waalwijk,AZ Alkmaar,0,3,0,2,3,10,5,3,1,0
Almere City,Groningen,1,1,1,0,6,4,1,2,0,0
For Sittard,Nijmegen,0,3,0,2,4,5,1,0,0,0
Heerenveen,NAC Breda,4,0,0,0,3,6,0,1,0,0
Willem II,Sparta Rotterdam,1,2,0,0,4,3,1,4,0,0
Utrecht,Twente,2,1,1,1,5,4,0,2,0,0
Zwolle,Heracles,3,0,1,0,4,4,1,2,0,0
PSV Eindhoven,Go Ahead Eagles,3,0,2,0,5,3,0,3,0,0
PSV Eindhoven,Nijmegen,2,0,2,0,15,3,0,1,0,1
Twente,Zwolle,1,1,0,1,8,4,1,1,0,0
Groningen,Feyenoord,2,2,0,1,5,6,3,2,0,0
NAC Breda,For Sittard,1,0,0,0,3,8,2,1,0,0
AZ Alkmaar,Heerenveen,9,1,2,1,5,3,0,1,0,0
Sparta Rotterdam,Go Ahead Eagles,1,2,0,1,5,13,1,1,0,0
Willem II,Waalwijk,3,0,2,0,4,4,2,1,0,0
Heracles,Almere City,0,0,0,0,10,2,1,2,0,0
Twente,Heerenveen,2,0,2,0,6,3,2,2,0,0
Ajax,For Sittard,5,0,2,0,15,0,0,1,0,1
Zwolle,AZ Alkmaar,1,2,0,1,10,9,2,4,0,0
Utrecht,Willem II,3,2,2,2,7,7,2,3,0,0
Waalwijk,Sparta Rotterdam,1,2,0,1,6,2,0,1,0,0
Go Ahead Eagles,Ajax,1,1,0,0,7,2,2,2,0,0
Nijmegen,Heracles,1,2,1,2,7,3,3,4,0,0
Heerenveen,Groningen,2,1,1,1,9,3,1,3,0,2
Almere City,Twente,0,5,0,2,7,5,1,1,0,0
Feyenoord,NAC Breda,2,0,1,0,5,2,2,2,0,0
