HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Dundee United,Ross County,3,0,0,0,5,3,1,1,0,0
Hibernian,St Mirren,1,2,0,2,5,5,2,2,0,0
Motherwell,St Johnstone,2,1,2,0,3,3,1,0,0,0
Aberdeen,Dundee,4,1,0,0,7,4,3,1,0,0
Kilmarnock,Celtic,0,2,0,1,6,4,3,3,0,0
Rangers,Hearts,1,0,1,0,9,6,2,3,0,0
St Johnstone,Kilmarnock,1,0,0,0,4,14,2,1,0,1
Ross County,Motherwell,2,1,0,0,12,3,1,1,0,0
Rangers,Dundee United,1,1,0,1,9,1,1,3,0,0
St Mirren,Aberdeen,2,1,1,0,7,3,3,5,0,0
Dundee,Hibernian,4,1,3,1,8,2,3,1,0,1
Hearts,Celtic,1,4,0,0,1,6,1,1,0,0
Hibernian,Aberdeen,3,3,1,0,9,6,3,1,0,0
Celtic,Ross County,5,0,5,0,19,0,0,1,0,0
Dundee United,St Mirren,2,0,0,0,4,8,2,2,0,1
Kilmarnock,Dundee,1,1,0,0,6,3,2,2,0,0
Motherwell,Hibernian,0,3,0,2,3,4,0,0,0,0
St Johnstone,Rangers,0,1,0,0,3,5,2,2,0,0
Hearts,Aberdeen,1,1,0,1,9,6,1,5,0,0
Dundee,Motherwell,4,1,1,1,4,10,2,2,0,0
Rangers,Kilmarnock,6,0,1,0,7,4,0,2,0,0
Aberdeen,Celtic,0,1,0,0,2,10,3,1,0,0
Aberdeen,St Johnstone,1,1,0,1,6,1,5,4,0,0
Celtic,Hibernian,3,0,1,0,14,7,1,2,0,0
Dundee United,Kilmarnock,1,1,0,0,9,1,3,1,0,0
Hearts,Dundee,2,0,2,0,6,4,2,3,0,0
St Mirren,Motherwell,0,1,0,0,7,2,3,3,1,0
Ross County,Rangers,0,3,0,2,8,10,1,1,0,0
Hibernian,Ross County,3,1,1,1,9,15,1,4,0,0
Motherwell,Dundee United,4,3,3,1,2,3,2,3,0,0
St Johnstone,St Mirren,2,3,0,1,1,2,2,2,0,0
Kilmarnock,Hearts,1,0,1,0,3,6,1,2,1,0
Motherwell,Kilmarnock,1,1,1,0,2,8,1,4,1,0
Aberdeen,Hibernian,1,3,1,2,5,6,2,2,0,0
Rangers,Dundee,1,0,0,0,6,3,2,2,0,0
Ross County,St Mirren,1,2,0,1,4,2,0,2,0,1
Dundee United,Celtic,0,0,0,0,3,9,2,1,0,0
Hearts,St Johnstone,2,1,1,0,8,0,2,1,0,0
Hearts,Hibernian,1,2,1,1,6,3,2,1,0,0
Celtic,Motherwell,4,0,1,0,6,3,1,5,0,0
Dundee,Ross County,0,3,0,1,5,5,0,2,0,0
Kilmarnock,Aberdeen,4,0,1,0,7,3,0,4,0,0
St Johnstone,Dundee United,1,2,1,0,4,10,2,1,0,1
St Mirren,Rangers,2,1,1,0,7,6,1,3,0,0
Celtic,St Johnstone,4,0,1,0,12,2,0,1,0,0
Hibernian,Kilmarnock,1,0,1,0,5,10,1,2,0,1
Motherwell,Rangers,2,2,2,0,3,6,4,3,0,0
Ross County,Hearts,2,2,0,1,10,5,0,0,0,0
St Mirren,Dundee,1,2,1,1,5,9,1,2,0,0
Dundee United,Aberdeen,1,0,0,0,9,1,4,3,0,0
Aberdeen,Ross County,1,2,1,1,9,4,2,3,0,0
Hearts,Motherwell,1,0,1,0,12,4,3,1,0,0
Kilmarnock,St Mirren,2,0,1,0,4,2,0,2,0,0
Rangers,Celtic,3,0,1,0,8,4,2,2,0,0
St Johnstone,Hibernian,1,1,1,0,4,9,1,3,1,0
Dundee,Dundee United,1,2,0,0,6,4,1,2,0,0
Hibernian,Rangers,3,3,1,2,10,8,1,1,0,0
Motherwell,Aberdeen,2,0,2,0,3,8,2,2,0,1
Celtic,St Mirren,3,0,2,0,8,3,0,1,0,0
Dundee United,Hearts,0,1,0,0,5,5,4,2,0,0
Kilmarnock,Ross County,0,1,0,0,7,6,1,2,0,0
St Johnstone,Dundee,1,3,0,3,3,5,1,5,0,0
Celtic,Dundee United,2,0,1,0,13,4,0,0,0,0
Kilmarnock,Motherwell,0,0,0,0,15,2,1,2,0,0
Dundee,Rangers,1,1,1,1,3,7,0,2,0,0
Ross County,Celtic,1,4,0,1,6,7,3,0,0,0
Hibernian,Motherwell,3,1,2,0,3,6,1,3,0,1
St Mirren,Dundee United,0,1,0,0,8,5,3,3,0,0
Aberdeen,Hearts,0,0,0,0,4,3,2,1,0,0
Rangers,St Johnstone,3,1,3,0,12,2,0,0,0,0
Dundee,Celtic,3,3,1,1,2,4,2,1,0,0
Rangers,Aberdeen,3,0,1,0,10,3,1,3,0,0
Aberdeen,St Mirren,0,3,0,2,6,3,2,5,0,0
Hearts,Kilmarnock,3,2,1,0,3,7,2,5,0,0
Ross County,Hibernian,1,1,0,1,2,8,2,2,0,0
