HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Mainz,M'gladbach,0,1,0.0,0.0,8.0,6.0,2.0,1.0,0.0,0.0
Augsburg,Leverkusen,2,0,2.0,0.0,5.0,7.0,4.0,3.0,0.0,0.0
FC Koln,St Pauli,1,1,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0
Heidenheim,Freiburg,2,1,0.0,1.0,8.0,6.0,2.0,1.0,0.0,0.0
Stuttgart,Bayern Munich,0,5,0.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0
Wolfsburg,Union Berlin,3,1,2.0,0.0,0.0,11.0,4.0,1.0,0.0,0.0
RB Leipzig,Ein Frankfurt,6,0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0
Hamburg,Werder Bremen,3,2,0.0,1.0,5.0,3.0,1.0,6.0,0.0,0.0
Dortmund,Hoffenheim,2,0,1.0,0.0,7.0,5.0,0.0,2.0,0.0,0.0
Union Berlin,RB Leipzig,3,1,0.0,0.0,4.0,6.0,2.0,2.0,0.0,0.0
Ein Frankfurt,Augsburg,1,0,0.0,0.0,2.0,6.0,2.0,3.0,0.0,0.0
Hoffenheim,Hamburg,4,1,2.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0
M'gladbach,Wolfsburg,1,3,1.0,3.0,6.0,3.0,0.0,1.0,0.0,0.0
St Pauli,Heidenheim,2,1,1.0,0.0,4.0,11.0,2.0,3.0,1.0,0.0
Leverkusen,FC Koln,2,0,0.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0
Freiburg,Dortmund,1,1,0.0,1.0,6.0,0.0,3.0,2.0,0.0,1.0
Bayern Munich,Mainz,2,2,1.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0
Werder Bremen,Stuttgart,0,4,0.0,2.0,0.0,9.0,2.0,0.0,1.0,0.0
Dortmund,M'gladbach,2,0,1.0,0.0,6.0,4.0,2.0,1.0,0.0,0.0
Augsburg,Werder Bremen,0,0,0.0,0.0,6.0,11.0,3.0,4.0,0.0,0.0
FC Koln,Union Berlin,0,1,0.0,0.0,3.0,6.0,2.0,5.0,1.0,0.0
Hamburg,Ein Frankfurt,1,1,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0
Stuttgart,Hoffenheim,0,0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0
Wolfsburg,Freiburg,3,4,1.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0
RB Leipzig,Leverkusen,1,3,1.0,2.0,2.0,8.0,1.0,2.0,0.0,0.0
Mainz,St Pauli,0,0,0.0,0.0,9.0,5.0,1.0,1.0,0.0,0.0
Heidenheim,Bayern Munich,0,4,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0
Ein Frankfurt,Dortmund,3,3,1.0,1.0,2.0,5.0,3.0,3.0,0.0,0.0
Freiburg,Hamburg,2,1,0.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0
Heidenheim,FC Koln,2,2,2.0,1.0,5.0,4.0,2.0,1.0,0.0,0.0
Union Berlin,Mainz,2,2,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
Leverkusen,Stuttgart,1,4,0.0,4.0,5.0,3.0,4.0,2.0,0.0,0.0
M'gladbach,Augsburg,4,0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
