HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Grenoble,Montpellier,1,1,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0
Red Star,Reims,0,0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0
St Etienne,Bastia,2,2,1.0,2.0,5.0,3.0,2.0,5.0,0.0,0.0
Boulogne,Troyes,1,2,1.0,1.0,7.0,4.0,1.0,3.0,0.0,1.0
Troyes,Red Star,1,0,1.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0
Amiens,Nancy,1,2,0.0,2.0,9.0,3.0,0.0,3.0,0.0,0.0
Bastia,Grenoble,1,0,1.0,0.0,1.0,4.0,4.0,3.0,0.0,0.0
Clermont,Laval,4,1,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
Guingamp,Boulogne,3,0,2.0,0.0,11.0,2.0,2.0,2.0,0.0,0.0
Le Mans,St Etienne,0,0,0.0,0.0,5.0,10.0,2.0,1.0,0.0,0.0
Pau FC,Rodez,3,3,2.0,2.0,9.0,4.0,2.0,2.0,0.0,1.0
Reims,Annecy,2,1,2.0,1.0,2.0,4.0,2.0,3.0,0.0,1.0
Montpellier,Dunkerque,1,3,0.0,1.0,3.0,6.0,1.0,2.0,0.0,0.0
Annecy,Amiens,2,0,0.0,0.0,5.0,6.0,2.0,2.0,0.0,0.0
Boulogne,Montpellier,1,0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0
Dunkerque,Pau FC,3,1,2.0,0.0,0.0,8.0,2.0,3.0,0.0,0.0
Laval,Bastia,0,2,0.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0
Rodez,Le Mans,1,1,0.0,0.0,4.0,8.0,1.0,2.0,0.0,0.0
Grenoble,Red Star,0,3,0.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0
Troyes,Reims,2,1,2.0,0.0,3.0,9.0,2.0,3.0,1.0,0.0
St Etienne,Clermont,1,0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0
Nancy,Guingamp,0,3,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
Amiens,Laval,0,0,0.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0
Annecy,Clermont,2,1,1.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0
Bastia,Montpellier,0,2,0.0,1.0,6.0,1.0,3.0,4.0,1.0,0.0
Nancy,Rodez,1,3,0.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0
