HomeTeam,AwayTeam,FTHG,FTAG
Valerenga,Odd,1,2
Sarpsborg 08,Rosenborg,1,2
Brann,Haugesund,0,1
Viking,Sandnes,1,1
Stromsgodset,Valerenga,2,1
Start,Sarpsborg 08,1,1
Lillestrom,Aalesund,1,1
Molde,Tromso,1,0
Odd,Sogndal,0,0
Rosenborg,Honefoss,0,0
Sarpsborg 08,Brann,3,2
Tromso,Viking,4,3
Start,Rosenborg,0,1
Honefoss,Molde,0,1
Haugesund,Lillestrom,3,2
Sandnes,Odd,2,4
Sogndal,Valerenga,1,2
Aalesund,Stromsgodset,0,1
Viking,Aalesund,1,3
Valerenga,Haugesund,1,2
Molde,Rosenborg,1,0
Lillestrom,Tromso,3,2
Brann,Honefoss,0,0
Odd,Sarpsborg 08,2,2
Sogndal,Sandnes,2,1
Stromsgodset,Start,1,0
Aalesund,Valerenga,1,0
Haugesund,Odd,3,1
Honefoss,Sogndal,3,1
Rosenborg,Viking,2,1
Sandnes,Brann,3,1
Sarpsborg 08,Molde,1,0
Start,Lillestrom,1,0
Tromso,Stromsgodset,0,0
Brann,Tromso,4,1
Lillestrom,Rosenborg,0,3
Molde,Start,0,1
Odd,Honefoss,3,2
Sogndal,Aalesund,1,2
Stromsgodset,Haugesund,4,0
Valerenga,Sandnes,2,0
Viking,Sarpsborg 08,2,1
Sarpsborg 08,Ranheim,1,0
Ranheim,Sarpsborg 08,0,2
Molde,Valerenga,2,0
Haugesund,Lillestrom,1,1
Rosenborg,Viking,2,2
Bodo/Glimt,Aalesund,1,1
Sandnes,Odd,1,1
Stabaek,Sogndal,3,0
Stromsgodset,Start,4,2
Sarpsborg 08,Brann,3,0
Viking,Stromsgodset,0,0
Odd,Molde,2,1
Aalesund,Rosenborg,1,1
Start,Haugesund,3,1
Lillestrom,Sandnes,4,1
Sogndal,Sarpsborg 08,1,1
Valerenga,Bodo/Glimt,3,1
Brann,Stabaek,1,2
Sandnes,Brann,1,1
Lillestrom,Viking,0,1
Haugesund,Valerenga,1,1
Stabaek,Molde,0,2
Bodo/Glimt,Sogndal,4,2
Sarpsborg 08,Start,1,1
Stromsgodset,Aalesund,2,0
Rosenborg,Odd,2,0
Aalesund,Start,1,2
Valerenga,Sandnes,3,0
Viking,Haugesund,2,0
Brann,Lillestrom,2,0
Molde,Sarpsborg 08,5,1
Odd,Stabaek,2,1
Sogndal,Stromsgodset,1,3
Bodo/Glimt,Rosenborg,2,2
Stromsgodset,Odd,2,1
Haugesund,Sogndal,0,3
Rosenborg,Brann,5,2
Sandnes,Molde,1,3
Stabaek,Bodo/Glimt,2,1
Start,Viking,0,2
Lillestrom,Aalesund,0,0
Sarpsborg 08,Valerenga,3,0
Brann,Haugesund,1,3
Sandnes,Stabaek,2,1
Aalesund,Viking,1,2
Bodo/Glimt,Lillestrom,1,2
Molde,Start,2,0
Odd,Sarpsborg 08,2,0
Valerenga,Stromsgodset,3,0
Sogndal,Rosenborg,1,2
Haugesund,Aalesund,1,2
Sarpsborg 08,Sandnes,2,1
Lillestrom,Sogndal,2,0
Rosenborg,Molde,0,2
Stromsgodset,Bodo/Glimt,2,0
Start,Brann,1,1
Stabaek,Valerenga,0,3
Viking,Odd,1,1
Bodo/Glimt,Haugesund,2,1
Aalesund,Brann,0,1
Odd,Lillestrom,0,2
Sogndal,Start,2,1
Stabaek,Sarpsborg 08,3,2
Valerenga,Viking,1,1
Molde,Stromsgodset,2,2
Sandnes,Rosenborg,0,2
Aalesund,Sogndal,2,2
Brann,Bodo/Glimt,1,2
Haugesund,Odd,1,2
Lillestrom,Molde,1,2
Start,Valerenga,2,2
Viking,Sandnes,2,2
Rosenborg,Stabaek,1,3
Stromsgodset,Sarpsborg 08,4,1
Valerenga,Lillestrom,2,2
Sarpsborg 08,Rosenborg,1,1
Bodo/Glimt,Start,2,1
Molde,Viking,1,0
Odd,Aalesund,2,1
Sandnes,Haugesund,0,0
Sogndal,Brann,2,1
Stabaek,Stromsgodset,2,1
Haugesund,Molde,1,1
Lillestrom,Stabaek,5,1
Stromsgodset,Rosenborg,1,1
Aalesund,Sarpsborg 08,0,0
Sogndal,Sandnes,1,0
Start,Odd,0,1
Viking,Bodo/Glimt,2,3
Brann,Valerenga,2,3
Sarpsborg 08,Viking,1,1
Stromsgodset,Haugesund,2,1
Valerenga,Aalesund,3,0
Molde,Brann,4,2
Odd,Sogndal,0,0
Sandnes,Bodo/Glimt,1,0
Stabaek,Start,1,2
Rosenborg,Lillestrom,3,1
Bodo/Glimt,Molde,1,1
Brann,Odd,0,1
Sogndal,Valerenga,2,0
Start,Rosenborg,2,4
Aalesund,Sandnes,3,0
Lillestrom,Stromsgodset,3,0
Haugesund,Sarpsborg 08,4,0
Viking,Stabaek,4,1
Molde,Sogndal,3,0
Stromsgodset,Sandnes,1,0
Sarpsborg 08,Bodo/Glimt,2,1
Stabaek,Aalesund,0,2
Start,Lillestrom,3,1
Viking,Brann,0,2
Rosenborg,Haugesund,5,3
Odd,Valerenga,2,2
Aalesund,Molde,0,1
Sogndal,Viking,0,0
Bodo/Glimt,Odd,0,3
Lillestrom,Sarpsborg 08,0,0
Sandnes,Start,1,2
Brann,Stromsgodset,0,1
Haugesund,Stabaek,2,0
Valerenga,Rosenborg,2,2
Stabaek,Brann,1,1
Start,Bodo/Glimt,2,1
Stromsgodset,Valerenga,0,2
Molde,Sandnes,3,1
Odd,Haugesund,0,0
Rosenborg,Sogndal,1,0
Viking,Lillestrom,0,0
Sarpsborg 08,Aalesund,3,2
Aalesund,Lillestrom,1,1
Sandnes,Stromsgodset,1,3
Haugesund,Start,5,1
Bodo/Glimt,Sarpsborg 08,3,4
Molde,Rosenborg,3,1
Sogndal,Odd,1,3
Brann,Viking,0,1
Valerenga,Stabaek,3,2
Lillestrom,Brann,4,3
Stromsgodset,Sogndal,1,1
Viking,Valerenga,5,5
Odd,Sandnes,3,1
Aalesund,Bodo/Glimt,2,1
Sarpsborg 08,Haugesund,0,2
Start,Molde,1,1
Stabaek,Rosenborg,4,1
Brann,Aalesund,1,0
Valerenga,Sarpsborg 08,2,2
Odd,Stromsgodset,1,0
Molde,Stabaek,2,2
Rosenborg,Start,3,2
Sandnes,Lillestrom,0,0
Sogndal,Bodo/Glimt,0,1
Haugesund,Viking,1,1
Start,Stromsgodset,2,3
Viking,Sogndal,4,2
Aalesund,Haugesund,3,0
Stabaek,Odd,1,3
Bodo/Glimt,Sandnes,1,1
Brann,Rosenborg,3,1
Sarpsborg 08,Molde,0,2
Lillestrom,Valerenga,2,1
Sandnes,Viking,2,2
Stromsgodset,Stabaek,2,3
Valerenga,Brann,3,3
Odd,Start,4,1
