HomeTeam,AwayTeam,FTHG,FTAG
Mattersburg,Admira,2,0
SK Rapid,Ried,3,1
Sturm Graz,Salzburg,0,1
St. Polten,Austria Vienna,2,1
Ried,Sturm Graz,0,3
Austria Vienna,Mattersburg,2,0
Salzburg,Wolfsberger AC,3,0
St. Polten,Admira,2,2
Altach,SK Rapid,3,1
Admira,Altach,1,1
Wolfsberger AC,Ried,1,0
Mattersburg,Sturm Graz,1,0
Salzburg,St. Polten,2,0
Austria Vienna,SK Rapid,1,1
Sturm Graz,Austria Vienna,0,4
Altach,St. Polten,1,2
Mattersburg,Wolfsberger AC,2,1
SK Rapid,Admira,0,0
Ried,Salzburg,1,6
Wolfsberger AC,SK Rapid,2,1
Admira,Ried,1,0
Austria Vienna,Altach,1,3
Salzburg,Mattersburg,1,0
St. Polten,Sturm Graz,2,1
Sturm Graz,Altach,3,0
Wolfsberger AC,Admira,1,1
Mattersburg,St. Polten,1,0
Ried,Austria Vienna,0,3
SK Rapid,Salzburg,0,1
St. Polten,Ried,1,0
Admira,Salzburg,1,1
Altach,Mattersburg,3,0
Austria Vienna,Wolfsberger AC,3,0
Sturm Graz,SK Rapid,2,1
SK Rapid,Mattersburg,1,1
Wolfsberger AC,St. Polten,1,0
Admira,Sturm Graz,1,0
Ried,Altach,2,0
Salzburg,Austria Vienna,5,0
St. Polten,SK Rapid,1,1
Austria Vienna,Admira,0,2
Mattersburg,Ried,2,1
Sturm Graz,Wolfsberger AC,4,0
Altach,Salzburg,0,5
Ried,SK Rapid,3,0
Wolfsberger AC,Altach,0,0
Admira,Mattersburg,0,2
Austria Vienna,St. Polten,1,2
Salzburg,Sturm Graz,1,0
Wolfsberger AC,Salzburg,0,2
Admira,St. Polten,2,0
SK Rapid,Altach,3,0
Sturm Graz,Ried,1,0
Mattersburg,Austria Vienna,0,3
Sturm Graz,Mattersburg,0,2
Altach,Admira,0,0
Ried,Wolfsberger AC,1,1
St. Polten,Salzburg,1,2
SK Rapid,Austria Vienna,0,2
Austria Vienna,Sturm Graz,4,1
Wolfsberger AC,Mattersburg,2,2
Salzburg,Ried,1,1
St. Polten,Altach,3,3
Admira,SK Rapid,3,2
Mattersburg,Salzburg,2,1
SK Rapid,Wolfsberger AC,4,0
Ried,Admira,1,0
Sturm Graz,St. Polten,3,2
Altach,Austria Vienna,1,1
Salzburg,SK Rapid,1,0
Admira,Wolfsberger AC,3,2
Austria Vienna,Ried,3,0
St. Polten,Mattersburg,1,0
Altach,Sturm Graz,1,2
Ried,St. Polten,1,1
Wolfsberger AC,Austria Vienna,2,1
Mattersburg,Altach,1,0
Salzburg,Admira,2,0
SK Rapid,Sturm Graz,1,0
Altach,Ried,0,2
Austria Vienna,Salzburg,2,3
Mattersburg,SK Rapid,1,3
St. Polten,Wolfsberger AC,1,1
Sturm Graz,Admira,2,1
Wolfsberger AC,Sturm Graz,1,0
Admira,Austria Vienna,1,6
SK Rapid,St. Polten,2,1
Ried,Mattersburg,2,3
Salzburg,Altach,1,0
SK Rapid,Mattersburg,2,2
Wolfsberger AC,Salzburg,0,2
LASK,Admira,3,0
Altach,Austria Vienna,3,0
Sturm Graz,St. Polten,3,2
Salzburg,LASK,1,1
Mattersburg,Wolfsberger AC,1,0
St. Polten,SK Rapid,1,4
Austria Vienna,Sturm Graz,2,3
Admira,Altach,4,1
LASK,St. Polten,2,0
Salzburg,Admira,5,1
Wolfsberger AC,Altach,1,0
SK Rapid,Austria Vienna,2,2
Mattersburg,Sturm Graz,2,3
Altach,Salzburg,0,1
Austria Vienna,LASK,2,0
St. Polten,Mattersburg,0,0
Sturm Graz,Wolfsberger AC,2,1
Admira,SK Rapid,3,1
SK Rapid,Sturm Graz,1,2
Wolfsberger AC,Admira,2,0
LASK,Altach,0,0
Salzburg,St. Polten,5,1
Mattersburg,Austria Vienna,1,3
Wolfsberger AC,St. Polten,2,1
SK Rapid,LASK,1,0
Altach,Mattersburg,1,0
Sturm Graz,Salzburg,1,0
Admira,Austria Vienna,1,3
LASK,Sturm Graz,2,1
Austria Vienna,Wolfsberger AC,2,2
Mattersburg,Admira,0,5
St. Polten,Altach,1,2
Salzburg,SK Rapid,2,2
Altach,SK Rapid,2,2
Wolfsberger AC,LASK,0,0
Admira,Sturm Graz,2,1
Mattersburg,Salzburg,1,2
Austria Vienna,St. Polten,5,1
SK Rapid,Wolfsberger AC,4,2
LASK,Mattersburg,2,2
St. Polten,Admira,1,1
Sturm Graz,Altach,0,0
Salzburg,Austria Vienna,0,0
St. Polten,Sturm Graz,0,3
Admira,LASK,4,2
Mattersburg,SK Rapid,0,1
Austria Vienna,Altach,2,0
Salzburg,Wolfsberger AC,2,1
LASK,Salzburg,1,3
Wolfsberger AC,Mattersburg,2,2
Altach,Admira,2,2
SK Rapid,St. Polten,1,0
Sturm Graz,Austria Vienna,3,0
Sturm Graz,Mattersburg,3,2
Altach,Wolfsberger AC,3,2
St. Polten,LASK,0,1
Admira,Salzburg,1,1
Austria Vienna,SK Rapid,0,1
SK Rapid,Admira,1,0
LASK,Austria Vienna,2,2
Mattersburg,St. Polten,1,1
Salzburg,Altach,2,0
Wolfsberger AC,Sturm Graz,0,2
Sturm Graz,SK Rapid,0,0
Admira,Wolfsberger AC,0,0
Altach,LASK,2,4
Austria Vienna,Mattersburg,1,3
St. Polten,Salzburg,1,3
LASK,SK Rapid,1,2
Austria Vienna,Admira,2,3
Mattersburg,Altach,1,0
St. Polten,Wolfsberger AC,0,0
Salzburg,Sturm Graz,5,0
Sturm Graz,LASK,1,0
Admira,Mattersburg,2,0
Altach,St. Polten,3,0
Wolfsberger AC,Austria Vienna,1,2
SK Rapid,Salzburg,2,3
Sturm Graz,Admira,6,1
LASK,Wolfsberger AC,2,0
Salzburg,Mattersburg,2,0
St. Polten,Austria Vienna,1,0
SK Rapid,Altach,1,2
Wolfsberger AC,SK Rapid,0,0
Admira,St. Polten,1,0
Altach,Sturm Graz,1,2
Mattersburg,LASK,1,0
Austria Vienna,Salzburg,1,1
SK Rapid,Mattersburg,2,2
LASK,Admira,2,1
Sturm Graz,St. Polten,3,2
Altach,Austria Vienna,1,0
Wolfsberger AC,Salzburg,0,0
Salzburg,LASK,0,0
Admira,Altach,3,1
Mattersburg,Wolfsberger AC,5,1
St. Polten,SK Rapid,0,5
Austria Vienna,Sturm Graz,1,0
Mattersburg,Sturm Graz,1,0
Wolfsberger AC,Altach,0,0
LASK,St. Polten,2,1
Salzburg,Admira,2,1
SK Rapid,Austria Vienna,1,1
Altach,Salzburg,0,1
Austria Vienna,LASK,1,3
St. Polten,Mattersburg,0,3
Sturm Graz,Wolfsberger AC,0,1
Admira,SK Rapid,2,1
SK Rapid,Sturm Graz,1,1
Wolfsberger AC,Admira,1,3
LASK,Altach,2,0
Mattersburg,Austria Vienna,2,1
Salzburg,St. Polten,4,0
Admira,Austria Vienna,2,1
Wolfsberger AC,St. Polten,0,1
Altach,Mattersburg,1,1
SK Rapid,LASK,2,0
Sturm Graz,Salzburg,2,4
LASK,Sturm Graz,0,2
Austria Vienna,Wolfsberger AC,2,0
Mattersburg,Admira,3,2
St. Polten,Altach,1,2
Salzburg,SK Rapid,1,0
Altach,SK Rapid,0,0
Wolfsberger AC,LASK,0,3
Admira,Sturm Graz,2,4
Austria Vienna,St. Polten,4,0
Mattersburg,Salzburg,2,2
SK Rapid,Wolfsberger AC,5,1
LASK,Mattersburg,3,1
St. Polten,Admira,1,2
Sturm Graz,Altach,1,0
Salzburg,Austria Vienna,5,0
Admira,LASK,0,1
Austria Vienna,Altach,2,1
Salzburg,Wolfsberger AC,2,0
St. Polten,Sturm Graz,1,5
Mattersburg,SK Rapid,2,4
Sturm Graz,Austria Vienna,0,2
Wolfsberger AC,Mattersburg,0,2
Altach,Admira,1,2
SK Rapid,St. Polten,2,1
LASK,Salzburg,1,0
Sturm Graz,Mattersburg,3,0
Altach,Wolfsberger AC,2,1
St. Polten,LASK,1,3
Austria Vienna,SK Rapid,0,4
Admira,Salzburg,2,6
Wolfsberger AC,Sturm Graz,2,1
LASK,Austria Vienna,1,0
Mattersburg,St. Polten,1,1
Salzburg,Altach,3,1
SK Rapid,Admira,4,1
Austria Vienna,Mattersburg,2,3
Admira,Wolfsberger AC,4,2
Altach,LASK,0,2
Sturm Graz,SK Rapid,4,2
St. Polten,Salzburg,0,2
LASK,SK Rapid,0,2
Austria Vienna,Admira,0,0
Mattersburg,Altach,0,1
St. Polten,Wolfsberger AC,0,1
Salzburg,Sturm Graz,4,1
Sturm Graz,LASK,3,1
Admira,Mattersburg,1,1
Altach,St. Polten,1,3
SK Rapid,Salzburg,1,4
Wolfsberger AC,Austria Vienna,2,1
LASK,Wolfsberger AC,1,3
SK Rapid,Altach,4,1
Salzburg,Mattersburg,1,0
St. Polten,Austria Vienna,2,0
Sturm Graz,Admira,2,0
Wolfsberger AC,SK Rapid,0,0
Admira,St. Polten,0,2
Altach,Sturm Graz,0,0
Austria Vienna,Salzburg,4,0
Mattersburg,LASK,2,1
Neustadt,St. Polten,0,2
St. Polten,Neustadt,1,1
Austria Vienna,Wacker Innsbruck,2,1
Altach,Mattersburg,2,3
Sturm Graz,Hartberg,3,2
Admira,SK Rapid,0,3
Salzburg,LASK,3,1
St. Polten,Wolfsberger AC,4,3
Mattersburg,Salzburg,0,2
SK Rapid,Altach,1,1
Wacker Innsbruck,Sturm Graz,2,3
Wolfsberger AC,Austria Vienna,1,0
Hartberg,Admira,0,1
LASK,St. Polten,0,0
Altach,Wacker Innsbruck,1,2
Hartberg,Mattersburg,4,2
Salzburg,Austria Vienna,2,0
Admira,LASK,0,1
SK Rapid,Wolfsberger AC,0,0
St. Polten,Sturm Graz,2,0
Mattersburg,Wolfsberger AC,0,6
Salzburg,Hartberg,2,0
Wacker Innsbruck,St. Polten,0,2
Austria Vienna,Admira,4,0
LASK,SK Rapid,2,1
Sturm Graz,Altach,1,1
Wolfsberger AC,Sturm Graz,1,1
Altach,Salzburg,2,3
St. Polten,Austria Vienna,0,0
Admira,Mattersburg,0,0
Hartberg,LASK,0,1
SK Rapid,Wacker Innsbruck,2,1
Altach,St. Polten,1,2
Austria Vienna,Mattersburg,2,1
Wacker Innsbruck,Hartberg,2,1
LASK,Wolfsberger AC,2,0
Salzburg,Admira,3,1
Sturm Graz,SK Rapid,1,1
Admira,Sturm Graz,2,3
Hartberg,Altach,2,1
St. Polten,Salzburg,1,3
Wolfsberger AC,Wacker Innsbruck,3,1
Mattersburg,LASK,1,3
SK Rapid,Austria Vienna,0,1
Altach,Wolfsberger AC,0,1
St. Polten,Hartberg,3,0
Sturm Graz,Mattersburg,1,2
Austria Vienna,LASK,0,3
Wacker Innsbruck,Admira,1,3
Salzburg,SK Rapid,2,1
Wolfsberger AC,Salzburg,1,4
Admira,Altach,2,4
SK Rapid,St. Polten,0,2
Hartberg,Austria Vienna,0,1
Mattersburg,Wacker Innsbruck,2,1
LASK,Sturm Graz,0,0
Wolfsberger AC,Hartberg,3,4
Altach,Austria Vienna,2,0
St. Polten,Admira,0,0
SK Rapid,Mattersburg,1,0
Wacker Innsbruck,LASK,1,0
Sturm Graz,Salzburg,1,2
Hartberg,SK Rapid,3,0
LASK,Altach,1,1
Salzburg,Wacker Innsbruck,1,1
Admira,Wolfsberger AC,0,0
Mattersburg,St. Polten,2,0
Austria Vienna,Sturm Graz,1,1
Hartberg,Sturm Graz,2,0
Mattersburg,Altach,1,1
Wacker Innsbruck,Austria Vienna,0,0
Wolfsberger AC,St. Polten,1,0
SK Rapid,Admira,2,0
LASK,Salzburg,3,3
Admira,Hartberg,2,3
St. Polten,LASK,2,2
Sturm Graz,Wacker Innsbruck,1,1
Austria Vienna,Wolfsberger AC,2,3
Salzburg,Mattersburg,2,1
Altach,SK Rapid,2,2
LASK,Admira,5,1
Sturm Graz,St. Polten,0,0
Wacker Innsbruck,Altach,1,0
Wolfsberger AC,SK Rapid,3,1
Mattersburg,Hartberg,1,2
Austria Vienna,Salzburg,0,2
Wolfsberger AC,Mattersburg,2,2
Admira,Austria Vienna,1,2
Hartberg,Salzburg,0,4
Altach,Sturm Graz,0,2
St. Polten,Wacker Innsbruck,2,0
SK Rapid,LASK,0,1
Austria Vienna,St. Polten,2,0
LASK,Hartberg,3,3
Mattersburg,Admira,2,2
Salzburg,Altach,1,0
Wacker Innsbruck,SK Rapid,0,1
Sturm Graz,Wolfsberger AC,3,0
Wolfsberger AC,LASK,1,1
Admira,Salzburg,2,2
St. Polten,Altach,2,1
Hartberg,Wacker Innsbruck,2,2
Mattersburg,Austria Vienna,2,1
SK Rapid,Sturm Graz,0,0
LASK,Mattersburg,2,1
Sturm Graz,Admira,3,0
Wacker Innsbruck,Wolfsberger AC,0,0
Altach,Hartberg,6,1
Salzburg,St. Polten,5,1
Austria Vienna,SK Rapid,6,1
LASK,Austria Vienna,2,0
Wolfsberger AC,Altach,0,0
Admira,Wacker Innsbruck,3,0
Hartberg,St. Polten,1,1
Mattersburg,Sturm Graz,1,1
SK Rapid,Salzburg,2,0
Altach,Admira,0,1
Salzburg,Wolfsberger AC,3,0
St. Polten,SK Rapid,0,4
Austria Vienna,Hartberg,4,2
Sturm Graz,LASK,0,3
Wacker Innsbruck,Mattersburg,0,1
Admira,St. Polten,3,2
Austria Vienna,Altach,1,3
Hartberg,Wolfsberger AC,1,1
LASK,Wacker Innsbruck,2,0
Mattersburg,SK Rapid,2,1
Salzburg,Sturm Graz,0,0
Wolfsberger AC,Admira,2,2
Altach,LASK,1,2
SK Rapid,Hartberg,2,2
St. Polten,Mattersburg,0,1
Sturm Graz,Austria Vienna,1,0
Wacker Innsbruck,Salzburg,0,2
Altach,Mattersburg,2,1
Hartberg,Wacker Innsbruck,0,2
SK Rapid,Admira,3,0
Wolfsberger AC,LASK,0,3
Sturm Graz,St. Polten,0,1
Salzburg,Austria Vienna,5,1
Admira,Altach,1,1
Mattersburg,Hartberg,3,0
Wacker Innsbruck,SK Rapid,0,2
Austria Vienna,Sturm Graz,0,1
St. Polten,Wolfsberger AC,1,3
LASK,Salzburg,0,2
Hartberg,Altach,0,1
SK Rapid,Mattersburg,2,1
Wacker Innsbruck,Admira,1,3
Wolfsberger AC,Austria Vienna,1,1
LASK,St. Polten,0,0
Salzburg,Sturm Graz,3,1
Admira,Hartberg,2,1
Altach,SK Rapid,2,2
Mattersburg,Wacker Innsbruck,3,1
St. Polten,Salzburg,1,1
Sturm Graz,Wolfsberger AC,1,2
Austria Vienna,LASK,2,2
Admira,Mattersburg,0,2
Hartberg,SK Rapid,2,4
Wacker Innsbruck,Altach,0,4
Austria Vienna,St. Polten,2,2
LASK,Sturm Graz,1,2
Salzburg,Wolfsberger AC,3,1
Altach,Wacker Innsbruck,1,4
Mattersburg,Admira,1,1
SK Rapid,Hartberg,3,4
Wolfsberger AC,Salzburg,2,1
St. Polten,Austria Vienna,1,2
Sturm Graz,LASK,2,3
Admira,SK Rapid,3,4
Mattersburg,Altach,0,0
Wacker Innsbruck,Hartberg,1,0
LASK,Wolfsberger AC,3,0
St. Polten,Sturm Graz,0,1
Austria Vienna,Salzburg,1,2
Altach,Admira,2,2
Hartberg,Mattersburg,2,1
SK Rapid,Wacker Innsbruck,1,0
Wolfsberger AC,St. Polten,4,0
Sturm Graz,Austria Vienna,1,3
Salzburg,LASK,2,1
Admira,Wacker Innsbruck,3,2
Altach,Hartberg,3,1
Mattersburg,SK Rapid,1,0
Austria Vienna,Wolfsberger AC,2,0
St. Polten,LASK,0,1
Sturm Graz,Salzburg,1,2
Hartberg,Admira,3,1
SK Rapid,Altach,1,2
Wacker Innsbruck,Mattersburg,4,0
Wolfsberger AC,Sturm Graz,2,1
LASK,Austria Vienna,5,2
Salzburg,St. Polten,7,0
SK Rapid,Mattersburg,2,0
SK Rapid,Sturm Graz,1,2
Sturm Graz,SK Rapid,0,1
SK Rapid,Salzburg,0,2
Admira,Wolfsberger AC,0,3
Tirol,Austria Vienna,3,1
LASK,Altach,2,0
Mattersburg,Hartberg,2,1
Sturm Graz,St. Polten,3,0
Altach,Tirol,3,2
Austria Vienna,LASK,0,3
Hartberg,Admira,4,1
Wolfsberger AC,Sturm Graz,0,1
Salzburg,Mattersburg,4,1
St. Polten,SK Rapid,2,2
Admira,LASK,0,1
SK Rapid,Altach,2,1
Salzburg,Wolfsberger AC,5,2
Hartberg,Sturm Graz,1,0
Mattersburg,Austria Vienna,1,5
Tirol,St. Polten,1,1
Wolfsberger AC,Mattersburg,5,0
LASK,Tirol,1,1
St. Polten,Salzburg,0,6
Altach,Hartberg,3,3
Austria Vienna,Admira,1,1
Sturm Graz,SK Rapid,0,1
Wolfsberger AC,Altach,5,2
Mattersburg,St. Polten,0,1
SK Rapid,LASK,1,2
Hartberg,Austria Vienna,2,2
Salzburg,Admira,5,0
Sturm Graz,Tirol,2,0
Admira,Mattersburg,1,3
LASK,Wolfsberger AC,0,1
Tirol,Salzburg,1,5
Altach,Sturm Graz,1,2
Austria Vienna,SK Rapid,1,3
St. Polten,Hartberg,1,3
Mattersburg,Tirol,0,2
Salzburg,Hartberg,7,2
Sturm Graz,LASK,0,2
Altach,St. Polten,6,0
SK Rapid,Admira,5,0
Wolfsberger AC,Austria Vienna,3,0
Admira,St. Polten,1,1
Mattersburg,Sturm Graz,3,3
Tirol,SK Rapid,0,2
Austria Vienna,Altach,2,0
Hartberg,Wolfsberger AC,0,2
LASK,Salzburg,2,2
Salzburg,Austria Vienna,4,1
St. Polten,LASK,0,3
Wolfsberger AC,Tirol,2,2
Altach,Mattersburg,0,2
Sturm Graz,Admira,4,1
SK Rapid,Hartberg,3,3
Admira,Tirol,3,1
Mattersburg,SK Rapid,2,3
Salzburg,Altach,6,0
Hartberg,LASK,1,2
Wolfsberger AC,St. Polten,4,0
Austria Vienna,Sturm Graz,1,0
Altach,Admira,1,4
LASK,Mattersburg,7,2
Sturm Graz,Salzburg,1,1
St. Polten,Austria Vienna,2,2
Tirol,Hartberg,0,1
SK Rapid,Wolfsberger AC,1,1
Austria Vienna,Tirol,2,3
Hartberg,Mattersburg,3,1
St. Polten,Sturm Graz,0,4
Altach,LASK,0,1
Wolfsberger AC,Admira,2,2
Salzburg,SK Rapid,3,2
Mattersburg,Salzburg,0,3
SK Rapid,St. Polten,0,1
Sturm Graz,Wolfsberger AC,0,4
Admira,Hartberg,0,1
Tirol,Altach,0,4
LASK,Austria Vienna,2,0
Altach,SK Rapid,0,3
St. Polten,Tirol,5,1
Sturm Graz,Hartberg,3,1
Austria Vienna,Mattersburg,2,1
LASK,Admira,1,0
Wolfsberger AC,Salzburg,0,3
Mattersburg,Wolfsberger AC,1,4
Salzburg,St. Polten,2,2
Tirol,LASK,0,2
Admira,Austria Vienna,0,0
Hartberg,Altach,2,1
SK Rapid,Sturm Graz,1,1
Austria Vienna,Hartberg,5,0
St. Polten,Mattersburg,0,0
Tirol,Sturm Graz,1,5
Admira,Salzburg,1,1
Altach,Wolfsberger AC,2,1
LASK,SK Rapid,0,4
Hartberg,St. Polten,3,2
Salzburg,Tirol,5,1
Wolfsberger AC,LASK,1,3
Mattersburg,Admira,1,2
Sturm Graz,Altach,1,2
SK Rapid,Austria Vienna,2,2
Admira,SK Rapid,0,3
Hartberg,Salzburg,2,2
St. Polten,Altach,0,3
Austria Vienna,Wolfsberger AC,1,1
Tirol,Mattersburg,1,3
LASK,Sturm Graz,3,3
Salzburg,LASK,2,3
Altach,Austria Vienna,2,2
Wolfsberger AC,Hartberg,3,0
St. Polten,Admira,2,2
Sturm Graz,Mattersburg,1,2
SK Rapid,Tirol,2,0
Admira,Sturm Graz,0,2
Mattersburg,Altach,0,0
Tirol,Wolfsberger AC,2,0
Hartberg,SK Rapid,2,2
LASK,St. Polten,4,1
Austria Vienna,Salzburg,2,2
LASK,Hartberg,5,1
SK Rapid,Mattersburg,3,1
St. Polten,Wolfsberger AC,0,4
Sturm Graz,Austria Vienna,1,1
Tirol,Admira,1,1
Altach,Salzburg,3,2
Admira,Altach,2,0
Austria Vienna,St. Polten,0,0
Hartberg,Tirol,0,3
Wolfsberger AC,SK Rapid,2,2
Mattersburg,LASK,0,1
Salzburg,Sturm Graz,2,0
Mattersburg,Altach,1,1
Tirol,St. Polten,0,5
Austria Vienna,Admira,1,0
LASK,Hartberg,1,2
Sturm Graz,Wolfsberger AC,1,2
Salzburg,SK Rapid,2,0
Admira,Mattersburg,0,2
Altach,Tirol,1,1
St. Polten,Austria Vienna,1,1
Hartberg,Salzburg,0,6
Wolfsberger AC,LASK,3,3
SK Rapid,Sturm Graz,4,0
St. Polten,Admira,0,3
Tirol,Mattersburg,1,1
Austria Vienna,Altach,0,2
LASK,SK Rapid,0,1
Wolfsberger AC,Hartberg,2,4
Sturm Graz,Salzburg,1,5
Admira,Tirol,0,3
Altach,St. Polten,2,0
Mattersburg,Austria Vienna,1,4
Hartberg,Sturm Graz,1,2
SK Rapid,Wolfsberger AC,2,1
Salzburg,LASK,3,1
Admira,Altach,1,1
St. Polten,Mattersburg,1,0
Austria Vienna,Tirol,1,0
Hartberg,SK Rapid,0,1
Wolfsberger AC,Salzburg,0,0
LASK,Sturm Graz,4,0
Altach,Admira,1,1
Mattersburg,St. Polten,2,0
Tirol,Austria Vienna,1,2
SK Rapid,Hartberg,0,1
Salzburg,Wolfsberger AC,2,2
Sturm Graz,LASK,0,2
Admira,Austria Vienna,0,2
Altach,Mattersburg,1,1
St. Polten,Tirol,1,1
Hartberg,LASK,1,5
Wolfsberger AC,Sturm Graz,2,0
SK Rapid,Salzburg,2,7
Austria Vienna,St. Polten,2,5
Mattersburg,Admira,1,2
Tirol,Altach,0,1
LASK,Wolfsberger AC,0,1
Salzburg,Hartberg,3,0
Sturm Graz,SK Rapid,2,3
Admira,St. Polten,0,3
Altach,Austria Vienna,1,2
Mattersburg,Tirol,4,1
SK Rapid,LASK,3,1
Salzburg,Sturm Graz,5,2
Hartberg,Wolfsberger AC,3,3
Austria Vienna,Mattersburg,1,0
St. Polten,Altach,2,0
Tirol,Admira,0,0
LASK,Salzburg,0,3
Sturm Graz,Hartberg,1,4
Wolfsberger AC,SK Rapid,3,1
Austria Vienna,Altach,1,0
Austria Vienna,Hartberg,2,3
Hartberg,Austria Vienna,0,0
SK Rapid,Admira,4,1
LASK,Austria Vienna,1,0
Altach,Hartberg,1,1
Ried,Tirol,3,2
St. Polten,Sturm Graz,0,0
Wolfsberger AC,Salzburg,1,3
Salzburg,Altach,4,1
Sturm Graz,SK Rapid,1,1
Tirol,LASK,1,1
Admira,St. Polten,0,5
Hartberg,Wolfsberger AC,0,2
Austria Vienna,Ried,2,1
Altach,Tirol,0,2
Ried,Salzburg,1,3
St. Polten,SK Rapid,1,2
Austria Vienna,Admira,2,2
Hartberg,Sturm Graz,1,1
LASK,Wolfsberger AC,3,1
Admira,Ried,3,1
Tirol,Austria Vienna,0,2
Wolfsberger AC,St. Polten,2,4
Salzburg,Hartberg,7,1
Sturm Graz,Altach,4,0
SK Rapid,LASK,3,0
Altach,Admira,4,2
Austria Vienna,Salzburg,0,2
Ried,Sturm Graz,0,2
LASK,St. Polten,4,0
Tirol,Hartberg,1,1
Wolfsberger AC,SK Rapid,3,4
Hartberg,Austria Vienna,2,1
Salzburg,Tirol,5,0
St. Polten,Ried,4,0
Admira,Wolfsberger AC,1,3
SK Rapid,Altach,3,1
Sturm Graz,LASK,0,2
Altach,Austria Vienna,0,0
Ried,Hartberg,2,0
St. Polten,Tirol,0,1
LASK,Admira,4,0
SK Rapid,Salzburg,1,1
Altach,Wolfsberger AC,0,2
Hartberg,LASK,1,1
Salzburg,Sturm Graz,1,3
Austria Vienna,St. Polten,1,1
Tirol,Admira,3,0
Ried,SK Rapid,4,3
Admira,Hartberg,2,3
St. Polten,Salzburg,2,8
Sturm Graz,Tirol,1,0
LASK,Altach,3,0
Wolfsberger AC,Ried,1,1
SK Rapid,Austria Vienna,1,1
Admira,Salzburg,1,0
Altach,St. Polten,0,4
Austria Vienna,Sturm Graz,0,4
Hartberg,SK Rapid,1,3
Tirol,Wolfsberger AC,4,1
LASK,Ried,3,0
Ried,Altach,1,4
St. Polten,Hartberg,2,2
Sturm Graz,Admira,3,0
SK Rapid,Tirol,0,3
Wolfsberger AC,Austria Vienna,3,2
Salzburg,LASK,3,1
Admira,SK Rapid,0,1
Hartberg,Altach,1,0
Sturm Graz,St. Polten,3,0
Salzburg,Wolfsberger AC,2,3
Tirol,Ried,1,3
Austria Vienna,LASK,1,1
Wolfsberger AC,Sturm Graz,0,0
SK Rapid,Sturm Graz,4,1
Ried,Austria Vienna,0,1
St. Polten,Admira,2,2
Wolfsberger AC,Hartberg,0,0
Altach,Salzburg,0,2
LASK,Tirol,2,4
Admira,Austria Vienna,0,4
Sturm Graz,Hartberg,2,1
SK Rapid,St. Polten,2,1
Salzburg,Ried,3,0
Tirol,Altach,3,1
Wolfsberger AC,LASK,0,3
Altach,Sturm Graz,2,1
Hartberg,Salzburg,0,3
Ried,Admira,0,0
Austria Vienna,Tirol,2,2
St. Polten,Wolfsberger AC,0,2
LASK,SK Rapid,1,2
Sturm Graz,Ried,2,1
SK Rapid,Wolfsberger AC,1,0
Admira,Altach,3,1
St. Polten,LASK,1,3
Salzburg,Austria Vienna,3,1
Altach,SK Rapid,0,0
Tirol,Salzburg,2,4
Wolfsberger AC,Admira,2,1
Austria Vienna,Hartberg,0,1
Ried,St. Polten,1,1
LASK,Sturm Graz,2,0
Austria Vienna,Altach,5,1
Hartberg,Ried,1,1
Tirol,St. Polten,0,1
Admira,LASK,1,2
Sturm Graz,Wolfsberger AC,1,2
Salzburg,SK Rapid,4,2
Hartberg,Tirol,1,0
Admira,Tirol,1,1
LASK,Hartberg,1,2
SK Rapid,Ried,1,0
St. Polten,Austria Vienna,0,2
Wolfsberger AC,Altach,0,1
Sturm Graz,Salzburg,2,1
Altach,LASK,0,1
Hartberg,Admira,2,1
Tirol,Sturm Graz,1,1
Ried,Wolfsberger AC,0,4
Salzburg,St. Polten,4,1
Austria Vienna,SK Rapid,0,0
Salzburg,Admira,3,1
SK Rapid,Hartberg,4,0
Ried,LASK,0,3
St. Polten,Altach,0,1
Sturm Graz,Austria Vienna,2,1
Wolfsberger AC,Tirol,3,5
LASK,Salzburg,0,1
Admira,Sturm Graz,0,0
Altach,Ried,2,1
Austria Vienna,Wolfsberger AC,3,5
Hartberg,St. Polten,3,3
Tirol,SK Rapid,1,1
Austria Vienna,Altach,2,0
Ried,Hartberg,3,2
St. Polten,Admira,0,1
Tirol,LASK,2,0
Wolfsberger AC,SK Rapid,1,8
Salzburg,Sturm Graz,3,1
Admira,Ried,0,2
Altach,St. Polten,1,0
Hartberg,Austria Vienna,1,0
LASK,Wolfsberger AC,2,1
Sturm Graz,Tirol,3,2
SK Rapid,Salzburg,0,3
Admira,Hartberg,0,1
Ried,Altach,0,0
St. Polten,Austria Vienna,1,2
Salzburg,LASK,2,0
Wolfsberger AC,Tirol,2,0
SK Rapid,Sturm Graz,0,0
Altach,Admira,0,1
Hartberg,St. Polten,0,0
Austria Vienna,Ried,2,2
Sturm Graz,Wolfsberger AC,0,1
Tirol,Salzburg,3,2
LASK,SK Rapid,1,1
Admira,Austria Vienna,0,2
Altach,Hartberg,2,2
Ried,St. Polten,2,1
SK Rapid,Tirol,4,0
Wolfsberger AC,Salzburg,1,2
Sturm Graz,LASK,3,1
Austria Vienna,Admira,0,0
Hartberg,Altach,2,1
St. Polten,Ried,0,0
LASK,Sturm Graz,0,0
Salzburg,Wolfsberger AC,1,1
Tirol,SK Rapid,2,3
Admira,St. Polten,2,0
Altach,Austria Vienna,2,1
Hartberg,Ried,1,1
LASK,Tirol,3,3
Sturm Graz,Salzburg,1,3
SK Rapid,Wolfsberger AC,1,2
