HomeTeam,AwayTeam,FTHG,FTAG
Shimizu S-Pulse,Omiya Ardija,1,0
Urawa Reds,Kawasaki Frontale,1,3
Albirex Niigata,Vegalta Sendai,1,0
FC Tokyo,Shonan Bellmare,2,1
Kofu,Oita Trinita,0,0
Nagoya Grampus,Kashiwa Reysol,3,2
Cerezo Osaka,Kashima Antlers,1,2
Sanfrecce Hiroshima,Shonan Bellmare,1,0
Omiya Ardija,Iwata,3,0
Sagan Tosu,Urawa Reds,4,1
Yokohama F. Marinos,Albirex Niigata,0,2
Kashiwa Reysol,FC Tokyo,4,1
Nagoya Grampus,Kofu,0,0
Oita Trinita,Kawasaki Frontale,0,1
Vegalta Sendai,Shimizu S-Pulse,1,2
Albirex Niigata,Nagoya Grampus,2,0
FC Tokyo,Vegalta Sendai,2,0
Iwata,Oita Trinita,3,1
Kashima Antlers,Sanfrecce Hiroshima,0,2
Kawasaki Frontale,Yokohama F. Marinos,1,0
Kofu,Sagan Tosu,0,0
Shimizu S-Pulse,Kashiwa Reysol,1,2
Shonan Bellmare,Omiya Ardija,0,1
Urawa Reds,Cerezo Osaka,2,5
Cerezo Osaka,Sanfrecce Hiroshima,0,1
Kofu,Kashima Antlers,0,4
Nagoya Grampus,Shimizu S-Pulse,2,3
Sagan Tosu,Tokushima,5,0
Vegalta Sendai,Albirex Niigata,1,2
Kashiwa Reysol,FC Tokyo,1,1
Gamba Osaka,Urawa Reds,0,1
Yokohama F. Marinos,Omiya Ardija,2,0
Kawasaki Frontale,Vissel Kobe,2,2
Sanfrecce Hiroshima,Kawasaki Frontale,2,1
Albirex Niigata,Gamba Osaka,0,2
Tokushima,Cerezo Osaka,0,2
FC Tokyo,Kofu,1,1
Vissel Kobe,Kashiwa Reysol,1,1
Omiya Ardija,Nagoya Grampus,1,2
Shimizu S-Pulse,Yokohama F. Marinos,0,1
Urawa Reds,Sagan Tosu,0,1
Kashima Antlers,Vegalta Sendai,2,0
Yokohama F. Marinos,Tokushima,3,0
Sanfrecce Hiroshima,Urawa Reds,0,2
Kofu,Albirex Niigata,1,1
Cerezo Osaka,Shimizu S-Pulse,4,1
Kashiwa Reysol,Nagoya Grampus,0,1
Kawasaki Frontale,Omiya Ardija,3,4
Sagan Tosu,Kashima Antlers,0,3
Vegalta Sendai,Gamba Osaka,0,0
Vissel Kobe,FC Tokyo,2,1
Albirex Niigata,Sagan Tosu,1,0
Kofu,Yokohama F. Marinos,1,0
Tokushima,Kashiwa Reysol,0,2
Kashima Antlers,Cerezo Osaka,0,2
Nagoya Grampus,Vissel Kobe,2,1
Omiya Ardija,Vegalta Sendai,4,0
Urawa Reds,Shimizu S-Pulse,1,1
Gamba Osaka,Sanfrecce Hiroshima,1,1
FC Tokyo,Kawasaki Frontale,0,4
Kawasaki Frontale,Nagoya Grampus,1,0
Cerezo Osaka,Albirex Niigata,0,0
Sanfrecce Hiroshima,Tokushima,3,1
Vegalta Sendai,Kofu,1,1
Yokohama F. Marinos,Kashima Antlers,1,3
Kashiwa Reysol,Omiya Ardija,2,2
Vissel Kobe,Urawa Reds,3,1
Shimizu S-Pulse,FC Tokyo,1,3
Sagan Tosu,Gamba Osaka,2,0
Albirex Niigata,Yokohama F. Marinos,0,0
Nagoya Grampus,Sanfrecce Hiroshima,2,5
Tokushima,Kawasaki Frontale,0,4
Kashiwa Reysol,Cerezo Osaka,2,1
Kofu,Shimizu S-Pulse,0,1
Omiya Ardija,Vissel Kobe,0,3
FC Tokyo,Sagan Tosu,2,1
Gamba Osaka,Kashima Antlers,0,2
Urawa Reds,Vegalta Sendai,4,0
Kawasaki Frontale,Kashiwa Reysol,1,1
Cerezo Osaka,Gamba Osaka,2,2
Yokohama F. Marinos,Vegalta Sendai,0,2
Kashima Antlers,Albirex Niigata,1,2
Vissel Kobe,Tokushima,3,0
Nagoya Grampus,Urawa Reds,1,2
Shimizu S-Pulse,Omiya Ardija,2,0
Sagan Tosu,Kofu,2,0
Sanfrecce Hiroshima,FC Tokyo,1,0
Tokushima,Shimizu S-Pulse,0,4
Vegalta Sendai,Sagan Tosu,0,3
Kashima Antlers,Vissel Kobe,2,3
Kashiwa Reysol,Yokohama F. Marinos,0,0
FC Tokyo,Cerezo Osaka,2,0
Gamba Osaka,Omiya Ardija,2,1
Urawa Reds,Kawasaki Frontale,1,0
Kofu,Nagoya Grampus,2,0
Albirex Niigata,Sanfrecce Hiroshima,0,0
Kashiwa Reysol,Urawa Reds,3,2
Shimizu S-Pulse,Vegalta Sendai,1,0
Tokushima,Albirex Niigata,1,2
Yokohama F. Marinos,FC Tokyo,0,1
Vissel Kobe,Cerezo Osaka,2,2
Nagoya Grampus,Sagan Tosu,2,3
Kawasaki Frontale,Gamba Osaka,2,1
Omiya Ardija,Kofu,0,2
Sanfrecce Hiroshima,Kashima Antlers,0,3
FC Tokyo,Nagoya Grampus,0,1
Kofu,Tokushima,0,1
Albirex Niigata,Vissel Kobe,1,1
Sagan Tosu,Sanfrecce Hiroshima,1,2
Kashima Antlers,Shimizu S-Pulse,2,1
Gamba Osaka,Kashiwa Reysol,1,2
Urawa Reds,Yokohama F. Marinos,1,0
Vegalta Sendai,Kawasaki Frontale,0,0
Cerezo Osaka,Omiya Ardija,1,1
Kashiwa Reysol,Kashima Antlers,1,0
Tokushima,Vegalta Sendai,0,1
Yokohama F. Marinos,Gamba Osaka,2,0
Kawasaki Frontale,Kofu,2,0
Vissel Kobe,Sanfrecce Hiroshima,0,0
Shimizu S-Pulse,Sagan Tosu,0,1
Urawa Reds,FC Tokyo,1,0
Omiya Ardija,Albirex Niigata,2,2
Nagoya Grampus,Cerezo Osaka,1,2
FC Tokyo,Omiya Ardija,0,1
Vegalta Sendai,Vissel Kobe,4,3
Albirex Niigata,Shimizu S-Pulse,2,1
Kashima Antlers,Nagoya Grampus,1,2
Sagan Tosu,Kashiwa Reysol,1,0
Kofu,Urawa Reds,0,0
Gamba Osaka,Tokushima,3,0
Nagoya Grampus,Gamba Osaka,1,2
Sanfrecce Hiroshima,Shimizu S-Pulse,1,1
Tokushima,FC Tokyo,0,0
Yokohama F. Marinos,Sagan Tosu,1,2
Kawasaki Frontale,Kashima Antlers,4,1
Vissel Kobe,Kofu,1,0
Cerezo Osaka,Vegalta Sendai,0,1
Omiya Ardija,Urawa Reds,0,2
Kashiwa Reysol,Albirex Niigata,1,0
Kofu,Kashiwa Reysol,3,0
Shimizu S-Pulse,Vissel Kobe,1,1
Urawa Reds,Cerezo Osaka,1,0
Albirex Niigata,Nagoya Grampus,1,1
Sagan Tosu,Omiya Ardija,1,1
FC Tokyo,Gamba Osaka,3,0
Kashima Antlers,Tokushima,1,0
Vegalta Sendai,Sanfrecce Hiroshima,1,0
Kawasaki Frontale,Yokohama F. Marinos,0,3
Cerezo Osaka,Kawasaki Frontale,1,2
Sanfrecce Hiroshima,Yokohama F. Marinos,1,2
Shimizu S-Pulse,Kawasaki Frontale,0,2
Urawa Reds,Albirex Niigata,1,0
FC Tokyo,Kashima Antlers,1,1
Cerezo Osaka,Yokohama F. Marinos,2,2
Gamba Osaka,Kofu,2,0
Kashiwa Reysol,Vegalta Sendai,0,0
Vissel Kobe,Sagan Tosu,0,1
Nagoya Grampus,Tokushima,1,1
Omiya Ardija,Sanfrecce Hiroshima,3,3
Albirex Niigata,FC Tokyo,0,1
Gamba Osaka,Shimizu S-Pulse,4,0
Sanfrecce Hiroshima,Kashiwa Reysol,5,2
Kashima Antlers,Omiya Ardija,2,2
Kofu,Cerezo Osaka,0,0
Sagan Tosu,Kawasaki Frontale,0,1
Tokushima,Urawa Reds,0,2
Vegalta Sendai,Nagoya Grampus,3,3
Yokohama F. Marinos,Vissel Kobe,1,1
Shimizu S-Pulse,Kashiwa Reysol,3,0
Urawa Reds,Kashima Antlers,1,1
FC Tokyo,Vegalta Sendai,3,0
Cerezo Osaka,Sagan Tosu,0,1
Sanfrecce Hiroshima,Kofu,1,1
Kawasaki Frontale,Albirex Niigata,1,0
Vissel Kobe,Gamba Osaka,1,5
Nagoya Grampus,Yokohama F. Marinos,1,1
Omiya Ardija,Tokushima,1,3
Gamba Osaka,Yokohama F. Marinos,2,0
FC Tokyo,Shimizu S-Pulse,4,0
Kashima Antlers,Sanfrecce Hiroshima,5,1
Tokushima,Kofu,2,2
Albirex Niigata,Cerezo Osaka,1,0
Kashiwa Reysol,Kawasaki Frontale,4,1
Sagan Tosu,Nagoya Grampus,1,0
Urawa Reds,Vissel Kobe,2,2
Vegalta Sendai,Omiya Ardija,2,2
Shimizu S-Pulse,Tokushima,1,0
Kofu,Vegalta Sendai,0,0
Cerezo Osaka,FC Tokyo,0,0
Kawasaki Frontale,Urawa Reds,2,1
Vissel Kobe,Albirex Niigata,1,0
Nagoya Grampus,Kashima Antlers,2,3
Omiya Ardija,Gamba Osaka,0,2
Yokohama F. Marinos,Kashiwa Reysol,2,2
Sanfrecce Hiroshima,Sagan Tosu,1,0
Gamba Osaka,Nagoya Grampus,0,1
Urawa Reds,Sanfrecce Hiroshima,1,0
Kashima Antlers,Kofu,1,0
Albirex Niigata,Omiya Ardija,2,1
Kashiwa Reysol,Vissel Kobe,2,0
Kawasaki Frontale,Cerezo Osaka,5,4
Sagan Tosu,FC Tokyo,0,2
Tokushima,Yokohama F. Marinos,0,3
Vegalta Sendai,Shimizu S-Pulse,3,2
Shimizu S-Pulse,Kashima Antlers,1,3
FC Tokyo,Urawa Reds,4,4
Kofu,Gamba Osaka,3,3
Albirex Niigata,Tokushima,1,2
Sanfrecce Hiroshima,Cerezo Osaka,0,0
Vissel Kobe,Vegalta Sendai,2,1
Nagoya Grampus,Kashiwa Reysol,1,1
Omiya Ardija,Sagan Tosu,1,3
Yokohama F. Marinos,Kawasaki Frontale,2,0
Gamba Osaka,Albirex Niigata,5,0
Urawa Reds,Omiya Ardija,4,0
Tokushima,Sanfrecce Hiroshima,0,1
Cerezo Osaka,Vissel Kobe,1,2
Kashima Antlers,FC Tokyo,2,2
Kashiwa Reysol,Kofu,3,0
Nagoya Grampus,Kawasaki Frontale,1,1
Sagan Tosu,Shimizu S-Pulse,2,2
Vegalta Sendai,Yokohama F. Marinos,1,2
Shimizu S-Pulse,Urawa Reds,1,4
Omiya Ardija,Kashima Antlers,2,1
FC Tokyo,Vissel Kobe,1,1
Kofu,Sagan Tosu,1,0
Albirex Niigata,Vegalta Sendai,1,0
Cerezo Osaka,Kashiwa Reysol,2,0
Sanfrecce Hiroshima,Gamba Osaka,0,1
Kawasaki Frontale,Tokushima,4,0
Yokohama F. Marinos,Nagoya Grampus,0,2
Nagoya Grampus,Kofu,2,0
Gamba Osaka,Cerezo Osaka,2,0
Sanfrecce Hiroshima,Albirex Niigata,2,0
Kashima Antlers,Yokohama F. Marinos,1,0
Kawasaki Frontale,FC Tokyo,0,0
Vissel Kobe,Shimizu S-Pulse,3,1
Sagan Tosu,Vegalta Sendai,2,1
Tokushima,Omiya Ardija,0,2
Urawa Reds,Kashiwa Reysol,3,1
Shimizu S-Pulse,Gamba Osaka,0,3
Vegalta Sendai,Kashima Antlers,0,1
Albirex Niigata,Urawa Reds,0,2
FC Tokyo,Tokushima,4,0
Yokohama F. Marinos,Sanfrecce Hiroshima,1,0
Omiya Ardija,Kawasaki Frontale,1,3
Kofu,Vissel Kobe,2,0
Cerezo Osaka,Nagoya Grampus,1,2
Kashiwa Reysol,Sagan Tosu,2,0
Yokohama F. Marinos,Kofu,0,0
Sanfrecce Hiroshima,Vissel Kobe,1,1
FC Tokyo,Kashiwa Reysol,4,0
Gamba Osaka,Sagan Tosu,4,1
Omiya Ardija,Shimizu S-Pulse,2,1
Cerezo Osaka,Urawa Reds,1,0
Kawasaki Frontale,Vegalta Sendai,1,1
Tokushima,Kashima Antlers,0,5
Nagoya Grampus,Albirex Niigata,0,1
Kashima Antlers,Gamba Osaka,2,3
Shimizu S-Pulse,Cerezo Osaka,3,0
Urawa Reds,Tokushima,2,1
Vissel Kobe,Nagoya Grampus,1,3
Sagan Tosu,Yokohama F. Marinos,1,0
Kashiwa Reysol,Sanfrecce Hiroshima,0,0
Vegalta Sendai,FC Tokyo,1,0
Kofu,Omiya Ardija,0,1
Albirex Niigata,Kawasaki Frontale,3,0
Tokushima,Vissel Kobe,2,2
Gamba Osaka,Kawasaki Frontale,1,0
Kashima Antlers,Kashiwa Reysol,2,3
Vegalta Sendai,Urawa Reds,4,2
Albirex Niigata,Kofu,0,0
Yokohama F. Marinos,Shimizu S-Pulse,1,0
Sanfrecce Hiroshima,Nagoya Grampus,4,0
Omiya Ardija,FC Tokyo,1,0
Sagan Tosu,Cerezo Osaka,1,0
Cerezo Osaka,Tokushima,3,1
FC Tokyo,Sanfrecce Hiroshima,2,1
Kashiwa Reysol,Gamba Osaka,1,0
Kawasaki Frontale,Sagan Tosu,2,0
Vissel Kobe,Kashima Antlers,0,0
Nagoya Grampus,Vegalta Sendai,0,0
Omiya Ardija,Yokohama F. Marinos,2,3
Shimizu S-Pulse,Albirex Niigata,2,1
Urawa Reds,Kofu,0,0
Vegalta Sendai,Kashiwa Reysol,1,2
Vissel Kobe,Omiya Ardija,2,1
Sagan Tosu,Albirex Niigata,0,2
Gamba Osaka,FC Tokyo,2,1
Kashima Antlers,Urawa Reds,1,1
Kofu,Kawasaki Frontale,2,1
Shimizu S-Pulse,Sanfrecce Hiroshima,1,3
Tokushima,Nagoya Grampus,0,2
Yokohama F. Marinos,Cerezo Osaka,0,0
Cerezo Osaka,Kofu,1,3
Gamba Osaka,Vegalta Sendai,1,1
Nagoya Grampus,FC Tokyo,2,2
Albirex Niigata,Kashima Antlers,1,2
Sanfrecce Hiroshima,Omiya Ardija,1,1
Kashiwa Reysol,Tokushima,2,0
Kawasaki Frontale,Shimizu S-Pulse,2,3
Sagan Tosu,Vissel Kobe,2,1
Yokohama F. Marinos,Urawa Reds,0,1
Kashima Antlers,Kawasaki Frontale,2,1
Vissel Kobe,Yokohama F. Marinos,1,2
Kofu,Sanfrecce Hiroshima,2,0
Tokushima,Sagan Tosu,0,1
Urawa Reds,Gamba Osaka,0,2
FC Tokyo,Albirex Niigata,1,3
Omiya Ardija,Kashiwa Reysol,1,2
Shimizu S-Pulse,Nagoya Grampus,2,2
Vegalta Sendai,Cerezo Osaka,3,3
Cerezo Osaka,Kashima Antlers,1,4
Gamba Osaka,Vissel Kobe,3,1
Kashiwa Reysol,Shimizu S-Pulse,3,1
Kawasaki Frontale,Sanfrecce Hiroshima,1,1
Sagan Tosu,Urawa Reds,1,1
Kofu,FC Tokyo,0,0
Nagoya Grampus,Omiya Ardija,2,1
Vegalta Sendai,Tokushima,2,1
Yokohama F. Marinos,Albirex Niigata,1,0
Albirex Niigata,Kashiwa Reysol,0,2
FC Tokyo,Yokohama F. Marinos,1,1
Sanfrecce Hiroshima,Vegalta Sendai,2,0
Kashima Antlers,Sagan Tosu,0,1
Vissel Kobe,Kawasaki Frontale,1,2
Omiya Ardija,Cerezo Osaka,2,0
Shimizu S-Pulse,Kofu,0,0
Tokushima,Gamba Osaka,0,0
Urawa Reds,Nagoya Grampus,1,2
Gamba Osaka,FC Tokyo,2,2
Sanfrecce Hiroshima,Kofu,2,0
Nagoya Grampus,Yamaga,3,3
Sagan Tosu,Albirex Niigata,2,1
Vegalta Sendai,Montedio Yamagata,2,0
Yokohama F. Marinos,Kawasaki Frontale,1,3
Vissel Kobe,Kashiwa Reysol,0,1
Shonan Bellmare,Urawa Reds,1,3
Shimizu S-Pulse,Kashima Antlers,3,1
Kashiwa Reysol,Vegalta Sendai,1,1
Albirex Niigata,Shimizu S-Pulse,0,0
FC Tokyo,Yokohama F. Marinos,0,0
Kashima Antlers,Shonan Bellmare,1,2
Kofu,Nagoya Grampus,1,0
Kawasaki Frontale,Vissel Kobe,2,2
Urawa Reds,Montedio Yamagata,1,0
Sagan Tosu,Gamba Osaka,1,0
Yamaga,Sanfrecce Hiroshima,1,2
Albirex Niigata,Kashiwa Reysol,3,2
Sanfrecce Hiroshima,Urawa Reds,0,0
Kofu,Gamba Osaka,0,2
Shimizu S-Pulse,Yamaga,0,1
Yokohama F. Marinos,Sagan Tosu,1,0
Shonan Bellmare,Vegalta Sendai,0,0
Vissel Kobe,FC Tokyo,0,2
Nagoya Grampus,Kashima Antlers,1,1
Montedio Yamagata,Kawasaki Frontale,1,0
Gamba Osaka,Nagoya Grampus,3,1
Kashima Antlers,Sagan Tosu,3,1
Vegalta Sendai,Shimizu S-Pulse,2,1
Montedio Yamagata,Shonan Bellmare,1,2
Kawasaki Frontale,Albirex Niigata,4,1
Urawa Reds,Yamaga,1,0
FC Tokyo,Kofu,1,0
Sanfrecce Hiroshima,Vissel Kobe,0,1
Kashiwa Reysol,Yokohama F. Marinos,1,2
Yamaga,Kashiwa Reysol,1,3
Nagoya Grampus,Sanfrecce Hiroshima,2,0
Yokohama F. Marinos,Vegalta Sendai,1,1
Shimizu S-Pulse,Gamba Osaka,2,3
Vissel Kobe,Kofu,4,1
Sagan Tosu,Montedio Yamagata,1,0
Shonan Bellmare,FC Tokyo,0,1
Kawasaki Frontale,Urawa Reds,1,1
Kashima Antlers,Albirex Niigata,1,1
Kashiwa Reysol,Kashima Antlers,1,3
Albirex Niigata,Vissel Kobe,2,2
Kofu,Sagan Tosu,0,3
Montedio Yamagata,Yamaga,0,0
Vegalta Sendai,Kawasaki Frontale,2,3
FC Tokyo,Sanfrecce Hiroshima,1,2
Urawa Reds,Yokohama F. Marinos,2,1
Shonan Bellmare,Gamba Osaka,0,2
Nagoya Grampus,Shimizu S-Pulse,3,1
Sanfrecce Hiroshima,Shimizu S-Pulse,2,0
Kashima Antlers,Vissel Kobe,1,2
Yamaga,Vegalta Sendai,1,0
Sagan Tosu,Kashiwa Reysol,1,1
Yokohama F. Marinos,Shonan Bellmare,3,0
Urawa Reds,Nagoya Grampus,2,1
Montedio Yamagata,FC Tokyo,0,1
Kawasaki Frontale,Kofu,3,0
Gamba Osaka,Albirex Niigata,2,1
Albirex Niigata,FC Tokyo,0,1
Kawasaki Frontale,Kashiwa Reysol,1,4
Shimizu S-Pulse,Montedio Yamagata,3,3
Vegalta Sendai,Kashima Antlers,1,2
Gamba Osaka,Yamaga,1,0
Vissel Kobe,Nagoya Grampus,0,1
Shonan Bellmare,Sagan Tosu,4,2
Kofu,Urawa Reds,0,2
Yokohama F. Marinos,Sanfrecce Hiroshima,1,2
Nagoya Grampus,Shonan Bellmare,3,0
Montedio Yamagata,Yokohama F. Marinos,1,0
Urawa Reds,Gamba Osaka,1,0
Kashima Antlers,Kofu,0,1
FC Tokyo,Kawasaki Frontale,2,1
Sanfrecce Hiroshima,Vegalta Sendai,2,0
Kashiwa Reysol,Shimizu S-Pulse,0,0
Yamaga,Albirex Niigata,1,2
Sagan Tosu,Vissel Kobe,1,1
Albirex Niigata,Montedio Yamagata,1,1
Shimizu S-Pulse,Sagan Tosu,2,2
Yamaga,Kofu,2,0
Kawasaki Frontale,Sanfrecce Hiroshima,0,1
Yokohama F. Marinos,Nagoya Grampus,2,0
Shonan Bellmare,Vissel Kobe,1,1
Vegalta Sendai,FC Tokyo,2,3
Nagoya Grampus,Kawasaki Frontale,0,1
Kofu,Shonan Bellmare,0,1
Montedio Yamagata,Kashiwa Reysol,3,0
Yokohama F. Marinos,Albirex Niigata,1,0
Sagan Tosu,Yamaga,1,1
Vegalta Sendai,Urawa Reds,4,4
FC Tokyo,Kashima Antlers,0,1
Vissel Kobe,Shimizu S-Pulse,1,2
Sanfrecce Hiroshima,Gamba Osaka,0,1
Kashiwa Reysol,Shonan Bellmare,0,0
Albirex Niigata,Vegalta Sendai,0,3
Kofu,Montedio Yamagata,2,0
Yamaga,Vissel Kobe,2,0
Kashima Antlers,Sanfrecce Hiroshima,2,2
Shimizu S-Pulse,Yokohama F. Marinos,1,2
Urawa Reds,FC Tokyo,4,1
Gamba Osaka,Kawasaki Frontale,1,1
Nagoya Grampus,Sagan Tosu,0,1
Montedio Yamagata,Vissel Kobe,0,1
Shonan Bellmare,Shimizu S-Pulse,4,0
Vegalta Sendai,Kofu,0,1
FC Tokyo,Nagoya Grampus,0,1
Sanfrecce Hiroshima,Albirex Niigata,4,2
Kawasaki Frontale,Sagan Tosu,3,2
Urawa Reds,Kashima Antlers,2,1
Yamaga,Yokohama F. Marinos,0,3
Albirex Niigata,Kofu,0,2
Nagoya Grampus,Montedio Yamagata,0,0
Vissel Kobe,Vegalta Sendai,0,1
FC Tokyo,Kashiwa Reysol,2,1
Kashima Antlers,Yamaga,3,1
Sagan Tosu,Urawa Reds,1,6
Shimizu S-Pulse,Kawasaki Frontale,5,2
Shonan Bellmare,Sanfrecce Hiroshima,0,0
Yokohama F. Marinos,Gamba Osaka,1,1
Gamba Osaka,Kashima Antlers,2,0
Kashiwa Reysol,Urawa Reds,3,3
Albirex Niigata,Nagoya Grampus,1,1
Gamba Osaka,Vissel Kobe,0,0
Kashiwa Reysol,Sanfrecce Hiroshima,2,3
Kawasaki Frontale,Shonan Bellmare,2,1
Kofu,Yokohama F. Marinos,1,1
Montedio Yamagata,Kashima Antlers,2,2
Urawa Reds,Shimizu S-Pulse,1,0
Vegalta Sendai,Sagan Tosu,5,0
Yamaga,FC Tokyo,1,2
Gamba Osaka,Vegalta Sendai,1,1
Sanfrecce Hiroshima,Montedio Yamagata,5,1
Kawasaki Frontale,Yamaga,2,0
Vissel Kobe,Urawa Reds,1,1
Nagoya Grampus,Kashiwa Reysol,1,0
Sagan Tosu,FC Tokyo,1,2
Shimizu S-Pulse,Kofu,0,2
Shonan Bellmare,Albirex Niigata,1,3
Yokohama F. Marinos,Kashima Antlers,0,3
Kashiwa Reysol,Gamba Osaka,1,0
FC Tokyo,Shimizu S-Pulse,3,2
Kashima Antlers,Kawasaki Frontale,2,3
Vissel Kobe,Yokohama F. Marinos,1,1
Kofu,Kashiwa Reysol,1,1
Montedio Yamagata,Gamba Osaka,1,3
Sagan Tosu,Sanfrecce Hiroshima,2,2
Urawa Reds,Albirex Niigata,5,2
Vegalta Sendai,Nagoya Grampus,2,0
Yamaga,Shonan Bellmare,2,3
Shonan Bellmare,Nagoya Grampus,2,1
Vegalta Sendai,Sanfrecce Hiroshima,3,4
Kawasaki Frontale,FC Tokyo,2,0
Albirex Niigata,Kashima Antlers,2,3
Gamba Osaka,Kofu,2,1
Kashiwa Reysol,Sagan Tosu,2,3
Shimizu S-Pulse,Vissel Kobe,0,5
Yamaga,Urawa Reds,1,2
Yokohama F. Marinos,Montedio Yamagata,1,1
Sagan Tosu,Kawasaki Frontale,1,1
FC Tokyo,Albirex Niigata,3,1
Sanfrecce Hiroshima,Yamaga,6,0
Kashima Antlers,Shimizu S-Pulse,0,0
Vissel Kobe,Shonan Bellmare,1,1
Kofu,Vegalta Sendai,0,0
Montedio Yamagata,Urawa Reds,0,0
Nagoya Grampus,Gamba Osaka,3,2
Yokohama F. Marinos,Kashiwa Reysol,0,1
Yamaga,Kashima Antlers,2,0
Shimizu S-Pulse,Nagoya Grampus,2,2
Albirex Niigata,Sagan Tosu,1,0
FC Tokyo,Montedio Yamagata,0,0
Gamba Osaka,Yokohama F. Marinos,2,2
Kashiwa Reysol,Kawasaki Frontale,1,0
Shonan Bellmare,Kofu,0,2
Urawa Reds,Sanfrecce Hiroshima,1,2
Vegalta Sendai,Vissel Kobe,1,2
Gamba Osaka,Sagan Tosu,1,1
Kofu,Yamaga,0,1
Kashima Antlers,FC Tokyo,2,1
Sanfrecce Hiroshima,Yokohama F. Marinos,2,0
Kawasaki Frontale,Shimizu S-Pulse,3,2
Vissel Kobe,Gamba Osaka,1,2
Nagoya Grampus,Urawa Reds,2,1
Sagan Tosu,Shonan Bellmare,1,1
Vegalta Sendai,Kashiwa Reysol,0,1
Montedio Yamagata,Albirex Niigata,1,3
Albirex Niigata,Gamba Osaka,2,2
FC Tokyo,Vegalta Sendai,3,1
Vissel Kobe,Sanfrecce Hiroshima,0,4
Montedio Yamagata,Nagoya Grampus,0,3
Sagan Tosu,Kashima Antlers,0,3
Shonan Bellmare,Kashiwa Reysol,3,0
Urawa Reds,Kofu,1,1
Yamaga,Kawasaki Frontale,1,3
Yokohama F. Marinos,Shimizu S-Pulse,1,2
Albirex Niigata,Urawa Reds,1,2
Sanfrecce Hiroshima,Kashima Antlers,0,1
Kashiwa Reysol,Vissel Kobe,2,0
Kawasaki Frontale,Montedio Yamagata,0,0
Kofu,FC Tokyo,0,1
Nagoya Grampus,Yokohama F. Marinos,0,3
Shimizu S-Pulse,Shonan Bellmare,1,2
Vegalta Sendai,Yamaga,3,1
FC Tokyo,Gamba Osaka,2,1
Vissel Kobe,Kawasaki Frontale,2,0
Montedio Yamagata,Sagan Tosu,1,3
Shimizu S-Pulse,Albirex Niigata,1,1
Urawa Reds,Shonan Bellmare,1,0
Yamaga,Nagoya Grampus,0,1
Yokohama F. Marinos,Kofu,2,0
Sanfrecce Hiroshima,Kashiwa Reysol,0,3
Kashima Antlers,Vegalta Sendai,3,2
Kashiwa Reysol,Yamaga,2,0
Kofu,Vissel Kobe,1,0
Kashima Antlers,Montedio Yamagata,3,0
Urawa Reds,Vegalta Sendai,3,1
Albirex Niigata,Sanfrecce Hiroshima,0,2
Gamba Osaka,Shimizu S-Pulse,1,0
Nagoya Grampus,FC Tokyo,0,0
Sagan Tosu,Yokohama F. Marinos,1,2
Shonan Bellmare,Kawasaki Frontale,2,1
Shimizu S-Pulse,FC Tokyo,1,1
Yokohama F. Marinos,Urawa Reds,4,0
Sanfrecce Hiroshima,Nagoya Grampus,5,2
Kawasaki Frontale,Kashima Antlers,1,3
Vissel Kobe,Sagan Tosu,7,1
Vegalta Sendai,Albirex Niigata,0,1
Gamba Osaka,Shonan Bellmare,1,0
Kashiwa Reysol,Kofu,2,2
Urawa Reds,Kashiwa Reysol,1,0
Kashima Antlers,Gamba Osaka,1,2
Kofu,Kawasaki Frontale,1,3
Nagoya Grampus,Vegalta Sendai,0,1
Albirex Niigata,Yokohama F. Marinos,1,1
FC Tokyo,Vissel Kobe,3,0
Montedio Yamagata,Sanfrecce Hiroshima,1,3
Sagan Tosu,Shimizu S-Pulse,0,0
Shonan Bellmare,Yamaga,1,1
Kofu,Kashima Antlers,0,1
Vegalta Sendai,Shonan Bellmare,1,1
Sanfrecce Hiroshima,Sagan Tosu,0,0
Kawasaki Frontale,Nagoya Grampus,6,1
Vissel Kobe,Albirex Niigata,1,2
Shimizu S-Pulse,Urawa Reds,1,4
Yokohama F. Marinos,FC Tokyo,1,0
Yamaga,Gamba Osaka,1,1
Kashiwa Reysol,Montedio Yamagata,0,0
Yamaga,Montedio Yamagata,2,2
Montedio Yamagata,Vegalta Sendai,1,1
Kashima Antlers,Urawa Reds,1,2
Sagan Tosu,Kofu,0,1
Shimizu S-Pulse,Sanfrecce Hiroshima,1,5
Shonan Bellmare,Yokohama F. Marinos,1,1
Gamba Osaka,Kashiwa Reysol,3,1
FC Tokyo,Yamaga,1,0
Albirex Niigata,Kawasaki Frontale,1,2
Nagoya Grampus,Vissel Kobe,2,0
Vegalta Sendai,Yokohama F. Marinos,1,3
Vissel Kobe,Kashima Antlers,0,2
Yamaga,Shimizu S-Pulse,1,0
Shonan Bellmare,Montedio Yamagata,0,1
Urawa Reds,Sagan Tosu,1,1
Kofu,Albirex Niigata,0,0
Sanfrecce Hiroshima,FC Tokyo,0,1
Kashiwa Reysol,Nagoya Grampus,3,1
Kawasaki Frontale,Gamba Osaka,5,3
FC Tokyo,Shonan Bellmare,1,2
Gamba Osaka,Urawa Reds,2,1
Sanfrecce Hiroshima,Kawasaki Frontale,2,1
Kashima Antlers,Kashiwa Reysol,3,2
Shimizu S-Pulse,Vegalta Sendai,0,1
Yokohama F. Marinos,Vissel Kobe,2,1
