HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Antalyaspor,Trabzonspor,1,1,1.0,0.0,3.0,9.0,1.0,2.0,0.0,0.0
Kasimpasa,Samsunspor,0,1,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0
Alanyaspor,Eyupspor,1,3,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0
Buyuksehyr,Rizespor,2,2,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
Besiktas,Konyaspor,2,1,1.0,1.0,8.0,2.0,2.0,6.0,1.0,0.0
Goztep,Karagumruk,2,1,2.0,1.0,6.0,3.0,3.0,5.0,0.0,0.0
Genclerbirligi,Gaziantep,2,1,1.0,0.0,3.0,2.0,6.0,1.0,0.0,0.0
Galatasaray,Kayserispor,4,0,2.0,0.0,6.0,4.0,2.0,5.0,0.0,0.0
Kocaelispor,Fenerbahce,0,2,0.0,1.0,8.0,3.0,2.0,3.0,0.0,0.0
Karagumruk,Antalyaspor,1,0,1.0,0.0,9.0,4.0,2.0,5.0,0.0,0.0
Samsunspor,Trabzonspor,0,3,0.0,1.0,8.0,1.0,2.0,1.0,0.0,0.0
Eyupspor,Buyuksehyr,1,2,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0
Konyaspor,Goztep,0,0,0.0,0.0,4.0,3.0,2.0,4.0,0.0,0.0
Rizespor,Galatasaray,0,3,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
Besiktas,Alanyaspor,2,2,1.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0
Kayserispor,Kocaelispor,1,2,0.0,0.0,8.0,2.0,4.0,1.0,0.0,0.0
Fenerbahce,Genclerbirligi,3,1,3.0,0.0,7.0,9.0,2.0,2.0,0.0,0.0
Gaziantep,Kasimpasa,2,1,2.0,1.0,1.0,7.0,3.0,2.0,1.0,0.0
Antalyaspor,Samsunspor,3,1,2.0,0.0,4.0,10.0,5.0,1.0,0.0,0.0
Galatasaray,Eyupspor,5,1,2.0,0.0,12.0,4.0,0.0,2.0,0.0,1.0
Genclerbirligi,Rizespor,2,2,2.0,0.0,4.0,11.0,3.0,4.0,0.0,0.0
Alanyaspor,Konyaspor,2,1,1.0,0.0,4.0,3.0,2.0,4.0,0.0,0.0
Trabzonspor,Fenerbahce,2,3,2.0,2.0,7.0,7.0,4.0,5.0,0.0,0.0
Kocaelispor,Gaziantep,3,0,1.0,0.0,4.0,2.0,3.0,5.0,0.0,1.0
Goztep,Kayserispor,0,0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0
Buyuksehyr,Besiktas,2,3,1.0,1.0,6.0,3.0,2.0,2.0,0.0,0.0
Kasimpasa,Karagumruk,3,2,1.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0
Rizespor,Kocaelispor,2,0,1.0,0.0,2.0,6.0,1.0,3.0,0.0,0.0
Eyupspor,Genclerbirligi,1,0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0
Alanyaspor,Buyuksehyr,1,2,0.0,2.0,6.0,2.0,5.0,5.0,0.0,0.0
Konyaspor,Galatasaray,2,0,0.0,0.0,3.0,4.0,4.0,2.0,0.0,0.0
Kayserispor,Antalyaspor,1,0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0
Gaziantep,Trabzonspor,1,2,1.0,2.0,11.0,4.0,1.0,1.0,0.0,0.0
Besiktas,Goztep,4,0,2.0,0.0,9.0,4.0,2.0,1.0,0.0,0.0
Karagumruk,Samsunspor,0,0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0
Fenerbahce,Kasimpasa,1,1,0.0,0.0,8.0,1.0,3.0,7.0,0.0,1.0
Buyuksehyr,Konyaspor,2,0,0.0,0.0,5.0,7.0,3.0,1.0,0.0,0.0
Trabzonspor,Karagumruk,3,1,1.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0
Kasimpasa,Rizespor,0,3,0.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0
Kocaelispor,Besiktas,0,1,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0
Galatasaray,Alanyaspor,3,1,1.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0
Goztep,Eyupspor,0,0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0
Genclerbirligi,Kayserispor,0,0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0
Antalyaspor,Fenerbahce,2,2,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0
Samsunspor,Gaziantep,0,0,0.0,0.0,6.0,2.0,1.0,3.0,0.0,0.0
Buyuksehyr,Goztep,2,1,1.0,1.0,3.0,5.0,1.0,2.0,0.0,0.0
Besiktas,Galatasaray,0,1,0.0,1.0,8.0,4.0,3.0,7.0,0.0,1.0
Gaziantep,Karagumruk,1,1,0.0,0.0,6.0,12.0,3.0,1.0,0.0,0.0
Rizespor,Antalyaspor,1,0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0
Konyaspor,Kasimpasa,1,1,1.0,1.0,4.0,3.0,5.0,3.0,0.0,0.0
Fenerbahce,Samsunspor,3,2,1.0,2.0,7.0,6.0,2.0,6.0,0.0,0.0
Eyupspor,Kocaelispor,0,1,0.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0
Alanyaspor,Genclerbirligi,0,0,0.0,0.0,9.0,2.0,1.0,2.0,0.0,0.0
Kayserispor,Trabzonspor,1,3,0.0,2.0,6.0,8.0,4.0,0.0,1.0,0.0
Antalyaspor,Gaziantep,1,4,0.0,0.0,5.0,6.0,4.0,4.0,0.0,0.0
Karagumruk,Fenerbahce,2,0,2.0,0.0,2.0,14.0,1.0,3.0,0.0,0.0
Kocaelispor,Konyaspor,1,2,0.0,0.0,8.0,7.0,3.0,1.0,0.0,0.0
Galatasaray,Buyuksehyr,3,0,0.0,0.0,9.0,3.0,0.0,2.0,0.0,1.0
Goztep,Alanyaspor,2,2,1.0,1.0,5.0,8.0,3.0,3.0,0.0,0.0
Trabzonspor,Rizespor,1,0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0
Kasimpasa,Eyupspor,1,0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0
Genclerbirligi,Besiktas,0,2,0.0,0.0,6.0,10.0,2.0,1.0,1.0,0.0
Samsunspor,Kayserispor,2,1,1.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0
Galatasaray,Hatayspor,2,1,0.0,0.0,12.0,2.0,0.0,3.0,0.0,0.0
Kasimpasa,Konyaspor,2,3,0.0,1.0,2.0,7.0,5.0,3.0,0.0,0.0
Antalyaspor,Goztep,0,0,0.0,0.0,4.0,6.0,2.0,1.0,0.0,0.0
Fenerbahce,Ad. Demirspor,1,0,1.0,0.0,9.0,4.0,3.0,2.0,0.0,0.0
Sivasspor,Trabzonspor,0,0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0
Alanyaspor,Eyupspor,1,1,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
Samsunspor,Besiktas,0,2,0.0,2.0,6.0,2.0,2.0,1.0,0.0,0.0
Bodrumspor,Gaziantep,0,1,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0
Rizespor,Buyuksehyr,1,1,1.0,1.0,12.0,1.0,0.0,2.0,0.0,0.0
Konyaspor,Galatasaray,1,2,1.0,1.0,5.0,8.0,1.0,1.0,0.0,0.0
Kayserispor,Sivasspor,1,2,1.0,1.0,5.0,4.0,1.0,3.0,0.0,1.0
Ad. Demirspor,Rizespor,1,2,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0
Goztep,Fenerbahce,2,2,0.0,2.0,5.0,5.0,3.0,3.0,0.0,0.0
Buyuksehyr,Alanyaspor,4,2,1.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0
Besiktas,Antalyaspor,4,2,2.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0
Gaziantep,Samsunspor,0,1,0.0,1.0,6.0,3.0,3.0,3.0,0.0,0.0
Eyupspor,Bodrumspor,4,1,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0
Hatayspor,Kasimpasa,1,1,1.0,0.0,3.0,7.0,2.0,1.0,0.0,0.0
Alanyaspor,Goztep,1,1,0.0,1.0,8.0,2.0,1.0,4.0,0.0,0.0
Sivasspor,Eyupspor,0,1,0.0,1.0,4.0,4.0,2.0,3.0,0.0,0.0
Bodrumspor,Konyaspor,3,1,2.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0
Kasimpasa,Ad. Demirspor,2,2,1.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0
Antalyaspor,Hatayspor,3,2,0.0,2.0,10.0,2.0,4.0,6.0,0.0,1.0
Rizespor,Fenerbahce,0,5,0.0,1.0,1.0,6.0,3.0,2.0,0.0,0.0
Fenerbahce,Alanyaspor,3,0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0
Konyaspor,Kayserispor,0,0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0
Rizespor,Kasimpasa,0,1,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0
Ad. Demirspor,Galatasaray,1,5,0.0,4.0,2.0,2.0,3.0,0.0,1.0,0.0
Goztep,Bodrumspor,2,0,2.0,0.0,6.0,2.0,4.0,1.0,0.0,0.0
Buyuksehyr,Antalyaspor,5,2,1.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0
Eyupspor,Trabzonspor,0,0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0
Besiktas,Sivasspor,2,0,1.0,0.0,5.0,5.0,4.0,5.0,0.0,0.0
Hatayspor,Samsunspor,0,3,0.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0
Samsunspor,Konyaspor,0,1,0.0,1.0,12.0,1.0,0.0,2.0,0.0,0.0
Sivasspor,Gaziantep,3,2,1.0,1.0,3.0,5.0,5.0,6.0,1.0,0.0
Bodrumspor,Buyuksehyr,0,1,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0
Galatasaray,Rizespor,5,0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
Kasimpasa,Fenerbahce,0,2,0.0,2.0,6.0,5.0,3.0,1.0,0.0,0.0
Kayserispor,Eyupspor,2,2,0.0,2.0,6.0,8.0,4.0,2.0,0.0,0.0
