HomeTeam,AwayTeam,FTHG,FTAG
AIK,Djurgarden,1,1
Halmstad,Hacken,1,4
Kalmar,Falkenbergs,3,1
Mjallby,Norrkoping,3,1
Helsingborg,Elfsborg,4,1
Gefle,Malmo FF,0,0
Falkenbergs,Atvidabergs,3,0
Orebro,AIK,4,2
Elfsborg,Kalmar,2,0
Goteborg,Brommapojkarna,3,0
Djurgarden,Mjallby,4,0
Norrkoping,Halmstad,1,2
Hacken,Helsingborg,1,1
Mjallby,Helsingborg,1,2
Malmo FF,Norrkoping,3,0
Falkenbergs,Goteborg,1,2
AIK,Hacken,1,0
Halmstad,Elfsborg,1,1
Atvidabergs,Orebro,1,2
Kalmar,Gefle,2,1
Brommapojkarna,Djurgarden,0,4
Helsingborg,Halmstad,1,4
Orebro,Brommapojkarna,3,1
Gefle,Atvidabergs,0,1
Hacken,Mjallby,1,1
Goteborg,Kalmar,2,0
Norrkoping,AIK,2,4
Djurgarden,Malmo FF,2,0
Elfsborg,Falkenbergs,1,0
Hacken,Malmo FF,3,3
Gefle,Falkenbergs,3,1
Halmstad,Mjallby,1,2
Djurgarden,Atvidabergs,0,1
Elfsborg,Goteborg,0,0
Norrkoping,Brommapojkarna,3,1
Orebro,Kalmar,2,0
Helsingborg,AIK,3,1
Goteborg,Gefle,4,0
Brommapojkarna,Hacken,1,5
Falkenbergs,Orebro,1,3
AIK,Halmstad,0,1
Kalmar,Djurgarden,0,4
Mjallby,Elfsborg,1,0
Malmo FF,Helsingborg,1,1
Atvidabergs,Norrkoping,2,2
Djurgarden,Falkenbergs,1,0
Elfsborg,Gefle,1,0
Halmstad,Malmo FF,0,1
Helsingborg,Brommapojkarna,3,1
Mjallby,AIK,1,0
Orebro,Goteborg,3,4
Hacken,Atvidabergs,0,2
Norrkoping,Kalmar,0,0
Malmo FF,Mjallby,4,1
Kalmar,Hacken,2,3
Elfsborg,AIK,1,1
Falkenbergs,Norrkoping,4,2
Atvidabergs,Helsingborg,1,2
Brommapojkarna,Halmstad,0,3
Gefle,Orebro,1,2
Goteborg,Djurgarden,2,1
Helsingborg,Kalmar,4,1
Djurgarden,Gefle,1,2
Mjallby,Brommapojkarna,0,1
Halmstad,Atvidabergs,1,3
Norrkoping,Goteborg,3,0
Orebro,Elfsborg,5,1
AIK,Malmo FF,2,3
Hacken,Falkenbergs,1,2
Malmo FF,Elfsborg,1,2
Atvidabergs,Mjallby,2,1
Kalmar,Halmstad,1,3
Goteborg,Hacken,3,2
Brommapojkarna,AIK,0,4
Gefle,Norrkoping,1,2
