HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Sp Lisbon,Estrela,5,1,3,1,12,2,0,0,0,0
Rio Ave,Casa Pia,2,2,2,2,3,2,3,3,0,0
Farense,Benfica,1,2,1,1,3,8,1,0,0,0
Gil Vicente,Boavista,1,2,0,0,7,2,3,2,0,0
AVS,Famalicao,2,3,2,2,4,0,4,1,0,0
Arouca,Sp Braga,1,2,0,1,12,4,3,2,0,0
Guimaraes,Moreirense,1,0,0,0,9,4,0,1,0,0
Porto,Estoril,4,0,2,0,9,5,0,2,0,0
Nacional,Santa Clara,2,0,2,0,2,6,4,7,0,0
Moreirense,Gil Vicente,3,2,0,1,3,4,2,5,0,0
Casa Pia,Farense,1,1,1,1,4,2,4,3,0,0
Estoril,AVS,0,0,0,0,10,6,2,0,0,0
Famalicao,Arouca,0,0,0,0,4,8,5,3,0,0
Boavista,Rio Ave,0,2,0,1,7,2,5,3,1,1
Estrela,Nacional,2,0,0,0,10,4,1,1,0,0
Santa Clara,Guimaraes,1,0,0,0,9,4,5,6,0,0
Sp Braga,Sp Lisbon,2,4,2,0,0,5,5,4,0,0
Benfica,Porto,4,1,1,1,2,2,2,6,0,0
Farense,Estrela,1,0,1,0,3,6,4,2,0,0
Rio Ave,Moreirense,3,2,1,0,2,4,3,3,0,0
Nacional,Boavista,0,0,0,0,4,7,1,2,0,0
Sp Lisbon,Santa Clara,0,1,0,1,8,2,2,8,0,0
Estoril,Famalicao,2,1,2,1,5,7,2,4,0,0
Arouca,Benfica,0,2,0,1,5,6,2,3,0,0
AVS,Sp Braga,0,1,0,0,2,9,3,1,2,0
Guimaraes,Gil Vicente,4,0,1,0,9,2,1,2,0,0
Porto,Casa Pia,2,0,0,0,8,6,3,0,0,0
Moreirense,Sp Lisbon,2,1,2,1,4,6,3,1,0,0
Sp Braga,Estoril,2,2,1,0,3,2,3,5,0,0
Gil Vicente,Nacional,2,1,1,0,6,7,3,4,0,0
Benfica,Guimaraes,1,0,1,0,6,9,3,1,0,0
Santa Clara,Rio Ave,1,0,1,0,6,2,2,4,0,0
Famalicao,Porto,1,1,1,0,3,5,2,3,0,0
Boavista,Farense,1,1,0,0,5,4,3,4,1,1
Casa Pia,AVS,1,1,1,0,6,3,0,4,0,0
Estrela,Arouca,2,1,0,1,2,7,4,2,0,0
Farense,Gil Vicente,0,1,0,0,7,1,3,2,0,1
Nacional,Moreirense,1,0,0,0,10,2,0,3,0,0
Sp Lisbon,Boavista,3,2,1,1,10,1,3,3,0,0
Arouca,Santa Clara,1,0,0,0,7,2,2,2,0,0
AVS,Benfica,1,1,0,1,0,3,2,2,0,0
Estoril,Casa Pia,0,2,0,0,5,4,4,3,0,0
Sp Braga,Famalicao,3,3,0,1,10,3,0,1,0,0
Porto,Estrela,2,0,1,0,11,4,0,3,0,1
Rio Ave,Guimaraes,2,2,2,0,0,2,2,1,0,0
Nacional,Benfica,0,2,0,0,4,11,2,4,0,0
Casa Pia,Arouca,3,1,2,0,3,4,2,3,0,0
Famalicao,Farense,1,2,0,1,7,4,3,6,0,0
Boavista,AVS,0,0,0,0,5,1,1,2,0,0
Moreirense,Porto,0,3,0,1,2,4,3,4,0,0
Santa Clara,Sp Braga,0,2,0,0,2,2,3,5,1,0
Gil Vicente,Sp Lisbon,0,0,0,0,3,8,3,1,0,0
Benfica,Estoril,3,0,1,0,4,1,1,1,0,0
Guimaraes,Nacional,2,2,1,1,7,1,1,1,0,0
Estrela,Rio Ave,1,0,1,0,5,6,4,3,0,0
Arouca,Gil Vicente,1,1,0,0,5,7,0,1,0,0
AVS,Estrela,1,1,0,1,7,6,2,2,0,0
Estoril,Moreirense,2,2,2,1,6,2,2,2,0,0
Porto,Boavista,4,0,1,0,4,1,4,2,0,0
Farense,Guimaraes,2,2,1,0,6,9,2,3,0,0
Rio Ave,Nacional,2,1,1,1,11,6,0,1,0,0
Sp Braga,Casa Pia,1,2,1,1,10,2,2,3,0,0
Sp Lisbon,Benfica,1,0,1,0,4,8,2,3,0,0
Famalicao,Santa Clara,1,2,0,1,5,4,3,3,0,0
Guimaraes,Sp Lisbon,4,4,1,2,6,2,4,5,0,0
Moreirense,AVS,1,1,1,1,3,9,3,5,0,0
Benfica,Sp Braga,1,2,0,2,8,2,4,3,0,0
Boavista,Arouca,1,3,0,1,3,3,5,7,1,0
Santa Clara,Farense,0,0,0,0,13,2,3,4,0,1
Casa Pia,Famalicao,1,1,1,1,5,7,3,3,1,0
Estrela,Estoril,2,4,0,3,3,3,2,1,0,0
Gil Vicente,Rio Ave,1,1,1,0,4,4,2,3,0,0
