HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Darmstadt,Kaiserslautern,4,0,3,0,6,6,1,2,0,0
Bielefeld,Braunschweig,3,2,2,2,9,1,1,3,0,0
Hannover,Holstein Kiel,3,1,2,0,10,4,0,3,0,0
Karlsruhe,Fortuna Dusseldorf,1,1,0,1,3,3,1,2,0,0
Fortuna Dusseldorf,Preußen Münster,0,0,0,0,2,2,3,4,0,0
Nurnberg,Karlsruhe,5,1,3,0,4,6,1,3,0,0
Braunschweig,Darmstadt,2,2,2,0,6,7,1,1,0,0
Hertha,Hannover,2,3,0,2,5,6,1,0,0,0
Kaiserslautern,Greuther Furth,1,0,1,0,1,6,2,3,0,0
Dresden,Elversberg,1,2,1,0,5,6,3,3,0,0
Bochum,Paderborn,0,0,0,0,4,6,2,3,0,0
Holstein Kiel,Schalke 04,1,2,0,2,9,6,3,1,0,0
Magdeburg,Bielefeld,0,2,0,1,4,4,2,2,0,0
Bochum,Nurnberg,1,1,0,1,3,3,1,3,0,0
Greuther Furth,Bielefeld,2,1,1,1,0,10,2,3,0,0
Darmstadt,Fortuna Dusseldorf,2,1,1,1,4,11,4,0,0,1
Elversberg,Braunschweig,3,1,2,1,4,0,1,1,0,0
Karlsruhe,Holstein Kiel,3,1,1,0,3,4,5,5,0,0
Schalke 04,Magdeburg,5,3,2,1,4,2,2,0,0,0
Hannover,Dresden,0,0,0,0,9,2,2,3,0,0
Paderborn,Hertha,5,2,3,1,4,7,0,1,0,0
Preußen Münster,Kaiserslautern,2,3,1,3,6,5,3,3,0,0
Dresden,Darmstadt,3,1,2,0,1,8,3,1,1,1
Fortuna Dusseldorf,Bochum,2,1,1,0,10,3,1,1,0,0
Bielefeld,Hannover,0,1,0,0,9,3,3,4,0,0
Holstein Kiel,Elversberg,1,1,0,0,5,7,2,2,0,0
Kaiserslautern,Paderborn,1,2,0,1,3,2,2,3,0,0
Greuther Furth,Schalke 04,1,1,1,0,4,5,2,4,0,0
Braunschweig,Preußen Münster,1,2,0,0,7,0,2,3,0,1
Hertha,Nurnberg,2,1,1,1,3,6,0,2,0,0
Magdeburg,Karlsruhe,1,3,0,1,6,2,2,4,0,0
Elversberg,Magdeburg,1,0,0,0,11,5,0,2,0,0
